	GeneSymbol	ENS96	baseMean	log2FoldChange(Ctr/Dexa)	lfcSE	stat	pvalue	padj
ENSMUSG00000084067	Gm14269	ENSMUSG00000084067	27.5591496242914	-0.167361682862892	0.318200353355363	-0.525963221278966	0.598913761124802	0.999923294692819
ENSMUSG00000084071	Gm13378	ENSMUSG00000084071	85.7815302360032	-0.126514521215667	0.277556263984921	-0.455815766501816	0.648522465491656	0.999923294692819
ENSMUSG00000084085	Gm16140	ENSMUSG00000084085	1.11300155012107	-0.41999099457212	1.5223013230901	-0.275892156304236	0.782630898563233	NA
ENSMUSG00000084087	Gm13650	ENSMUSG00000084087	3.54645633303373	0.0108223968799206	0.848099818358174	0.0127607583985474	0.9898186642067	0.999923294692819
ENSMUSG00000084088	Gm12941	ENSMUSG00000084088	3.13776782837961	0.968122964936994	0.784721465151602	1.2337154110471	0.21730896924149	0.999923294692819
ENSMUSG00000084094	Gm13961	ENSMUSG00000084094	2.656872669568	1.46478082441561	1.07136597530433	1.36720864595269	0.171559916098516	0.999923294692819
ENSMUSG00000084098	Gm13422	ENSMUSG00000084098	1.44585931801851	0.180048601590423	1.24115802193331	0.145065010585813	0.884659543526509	NA
ENSMUSG00000084099	Gm12929	ENSMUSG00000084099	2.70995843771676	0.221240433088014	0.942605299101416	0.234711637308767	0.81443255476315	0.999923294692819
ENSMUSG00000084105	Gm13252	ENSMUSG00000084105	2.52976255084477	0.121795118118096	0.965266150815983	0.12617775731091	0.899591217726389	0.999923294692819
ENSMUSG00000084106	Gm6136	ENSMUSG00000084106	1536.91005114548	-0.203611933930274	0.111359993883456	-1.82841186345039	0.0674877622318038	0.999923294692819
ENSMUSG00000084111	Gm15710	ENSMUSG00000084111	382.76501953545	-0.0433756243969532	0.294167136237542	-0.147452312150624	0.88277501759762	0.999923294692819
ENSMUSG00000084113	Gm14277	ENSMUSG00000084113	3.24814282566768	-0.587950524826961	0.879292955342658	-0.668662840131408	0.503710576904483	0.999923294692819
ENSMUSG00000084128	Esrp2	ENSMUSG00000084128	14.7993875842852	-0.362057683666648	0.41847325655121	-0.865187148757118	0.3869360778101	0.999923294692819
ENSMUSG00000084129	Hmgb1-ps1	ENSMUSG00000084129	5.42655165287386	1.23970179296582	1.26115032681925	0.982992880866528	0.325610942475831	0.999923294692819
ENSMUSG00000084131	Rpl3-ps2	ENSMUSG00000084131	96.2345623706232	0.085308415880554	0.204364079805875	0.417433513568472	0.676361345877388	0.999923294692819
ENSMUSG00000084132	Gm15982	ENSMUSG00000084132	3.28949996829304	0.890193782575755	0.863305673053292	1.03114552627387	0.302472581241195	0.999923294692819
ENSMUSG00000084133	Gm12856	ENSMUSG00000084133	10.8529462354887	0.0522860375063989	0.514751202301594	0.101575357711869	0.91909373995797	0.999923294692819
ENSMUSG00000084137	Gm9085	ENSMUSG00000084137	4.77493260349915	-0.610023632779467	0.680339234956525	-0.8966462632696	0.369907703330763	0.999923294692819
ENSMUSG00000084139	Gm12322	ENSMUSG00000084139	3.28750370214713	0.855724766402273	0.80877555117443	1.05804974589015	0.290032763657367	0.999923294692819
ENSMUSG00000084144	Gm12516	ENSMUSG00000084144	3.81874827728215	-1.03589325396335	0.813551951611998	-1.27329699340134	0.202912673221268	0.999923294692819
ENSMUSG00000084145	Gm12263	ENSMUSG00000084145	37.7638815026858	0.227452850929627	0.264707923709809	0.859259699301549	0.390197253159707	0.999923294692819
ENSMUSG00000084146	Gm12104	ENSMUSG00000084146	3.89504705092989	-0.567388397482096	0.735146886828166	-0.771802761663219	0.440231255829861	0.999923294692819
ENSMUSG00000084149	Gm12944	ENSMUSG00000084149	7.4704343401683	-0.958094825952818	0.54248053750505	-1.76613677305225	0.0773729054088443	0.999923294692819
ENSMUSG00000084154	Gm15644	ENSMUSG00000084154	1.32230229505378	-0.685935638034016	1.16236719824979	-0.590119575867976	0.555110485516358	NA
ENSMUSG00000084159	Gm12696	ENSMUSG00000084159	78.9228783007209	0.0825793178032726	0.243488670207137	0.33915055568303	0.734496314939841	0.999923294692819
ENSMUSG00000084166	Gm6451	ENSMUSG00000084166	26.3812998012125	0.0140330046161087	0.295458296911331	0.0474957202515796	0.962118141232667	0.999923294692819
ENSMUSG00000084168	Atp5l2-ps	ENSMUSG00000084168	5.42782940848796	-0.366721882481445	0.623270932462511	-0.588382777667082	0.556275395007923	0.999923294692819
ENSMUSG00000084170	Gm11954	ENSMUSG00000084170	1.64504993912981	-0.290956729292903	1.28788288526849	-0.225918623984389	0.82126471242189	NA
ENSMUSG00000084177	Gm13508	ENSMUSG00000084177	1.72826086202398	-0.799187520447523	1.22975871916487	-0.649873432887918	0.515773980332245	NA
ENSMUSG00000084178	Gm11759	ENSMUSG00000084178	1.43676418041802	-1.05277578719064	1.78778358176661	-0.588872052483186	0.555947106817589	NA
ENSMUSG00000084192	Gm13282	ENSMUSG00000084192	3.76697102149013	-0.345593644483483	0.838442349298846	-0.41218533960324	0.680203581793435	0.999923294692819
ENSMUSG00000084193	Gm6823	ENSMUSG00000084193	2.31599480454751	-1.64758531554399	1.00582867944338	-1.63803771876514	0.10141382570731	0.999923294692819
ENSMUSG00000084201	Gm11926	ENSMUSG00000084201	5.51626013411776	0.115798115910683	0.776785191728371	0.14907353685905	0.881495607066448	0.999923294692819
ENSMUSG00000084213	Hspe1-ps5	ENSMUSG00000084213	2.59746563226661	0.0430141835648401	1.13455372690039	0.0379128661296237	0.96975715473702	0.999923294692819
ENSMUSG00000084215	Gm11814	ENSMUSG00000084215	2.20929344677825	0.13639101415463	0.921655087967929	0.147984876267917	0.882354703811283	0.999923294692819
ENSMUSG00000084221	Hmgb1-ps4	ENSMUSG00000084221	1.31740355743953	2.51199162071213	2.85929670949515	0.878534785274405	0.379653568974171	NA
ENSMUSG00000084230	Gm14388	ENSMUSG00000084230	40.3273522387478	0.0904952959381977	0.42482661077747	0.213017013629592	0.831313692267793	0.999923294692819
ENSMUSG00000084231	Gm11975	ENSMUSG00000084231	5.41019891957379	0.511340741361414	0.627687608793516	0.814642083415134	0.415277214156514	0.999923294692819
ENSMUSG00000084235	Gm15421	ENSMUSG00000084235	48.3763303564134	-0.625524811196104	0.234980781313811	-2.66202541203032	0.00776720143011518	0.677118782583074
ENSMUSG00000084240	Gm15383	ENSMUSG00000084240	2.75355433480026	-1.04250494335194	0.899470300204505	-1.15902097391644	0.246447635863681	0.999923294692819
ENSMUSG00000084241	Gm13416	ENSMUSG00000084241	1.67642418295175	-0.0485830861975983	1.4416133317272	-0.0337004973028313	0.97311598240883	NA
ENSMUSG00000084244	Gm14020	ENSMUSG00000084244	1.87999384429215	0.203736483726102	1.53772548978499	0.132492102835981	0.894595068984245	NA
ENSMUSG00000084249	Gm12267	ENSMUSG00000084249	1.75132724052499	0.460706576781867	1.17190494072316	0.393126234707719	0.694226248336103	NA
ENSMUSG00000084252	Gm12036	ENSMUSG00000084252	7.94613324603892	0.117939381269069	0.511863153631193	0.230411938097905	0.817771685435762	0.999923294692819
ENSMUSG00000084260	Gm12844	ENSMUSG00000084260	27.2599038207089	-0.0120372044837177	0.324790939426663	-0.0370613924913249	0.970436055194558	0.999923294692819
ENSMUSG00000084261	Rpl36a-ps4	ENSMUSG00000084261	2.24495984149386	-1.13913726538744	1.34194196016904	-0.848872230840698	0.395952392296044	0.999923294692819
ENSMUSG00000084274	Gm12504	ENSMUSG00000084274	18.0030686490173	-0.051150318996494	0.575651926461536	-0.0888563325252969	0.929196087816121	0.999923294692819
ENSMUSG00000084276	Gm8317	ENSMUSG00000084276	3.65582213634591	0.15870439549212	0.900699710550947	0.176201228481624	0.860135855698819	0.999923294692819
ENSMUSG00000084284	Tpt1-ps6	ENSMUSG00000084284	15.8479520244978	0.148657762114875	0.392938185628383	0.378323531669856	0.705190266496492	0.999923294692819
ENSMUSG00000084289	Gm6977	ENSMUSG00000084289	0.967645753628652	-1.50035850630988	1.67311271900346	-0.896746817634334	0.369854032222889	NA
ENSMUSG00000084292	Gm13535	ENSMUSG00000084292	3.02000894049782	-0.162859672434066	0.900511396215151	-0.180852427985437	0.856483409974627	0.999923294692819
ENSMUSG00000084302	Gm12194	ENSMUSG00000084302	1.97545685599606	-0.145956031133658	1.21278400825311	-0.120347918623937	0.904207546353136	0.999923294692819
ENSMUSG00000084304	Gm6142	ENSMUSG00000084304	8.24509840024745	-0.372847387330908	0.706839560021252	-0.527485172617812	0.597856710421427	0.999923294692819
ENSMUSG00000084306	Gm11743	ENSMUSG00000084306	8.86675584647309	-0.461972066094811	0.507761049859476	-0.909821787674859	0.362916502322621	0.999923294692819
ENSMUSG00000084314	Rps15a-ps3	ENSMUSG00000084314	13.4948647256958	-0.445785824592219	0.568410018136269	-0.78426806419402	0.432882834336125	0.999923294692819
ENSMUSG00000084316	Gm8668	ENSMUSG00000084316	8.30073329862519	0.233803519550814	0.614076923046218	0.380739791345679	0.703396339527912	0.999923294692819
ENSMUSG00000084319	Tpt1-ps3	ENSMUSG00000084319	7182.49541100104	-0.0065371720159428	0.153510392058765	-0.0425845568386037	0.966032706180241	0.999923294692819
ENSMUSG00000084323	Gm14438	ENSMUSG00000084323	8.29405572849866	-2.24275315187445	2.48320026508333	-0.903170470545673	0.366435427523418	0.999923294692819
ENSMUSG00000084325	Gm15550	ENSMUSG00000084325	1.92356098589498	-0.909713834508885	1.164156419697	-0.781436084633418	0.434546054849691	NA
ENSMUSG00000084329	Gm6733	ENSMUSG00000084329	38.1705347367914	-0.166164917228547	0.300682816188404	-0.55262525253332	0.580520046522679	0.999923294692819
ENSMUSG00000084331	Gm8163	ENSMUSG00000084331	1.8959765100115	0.422145255605756	1.26784584119147	0.332962606249543	0.739162510013781	NA
ENSMUSG00000084333	Gm11599	ENSMUSG00000084333	4.1820258647973	0.502010844070924	0.743597433329421	0.675111050105694	0.499605213639077	0.999923294692819
ENSMUSG00000084342	Gm11224	ENSMUSG00000084342	1.54688884199384	0.0148500920692817	1.10897548659375	0.0133908208511391	0.98931599008626	NA
ENSMUSG00000084345	Rpl17-ps4	ENSMUSG00000084345	5.09041447312279	0.854831607185074	0.827095950342659	1.03353378387468	0.301354168881121	0.999923294692819
ENSMUSG00000084347	Akt2-ps	ENSMUSG00000084347	60.1641421558901	0.195221329571462	0.248608745893551	0.785255276799682	0.432303911837835	0.999923294692819
ENSMUSG00000084349	Rpl3-ps1	ENSMUSG00000084349	8228.47089578715	-0.146783798793468	0.0841774047114002	-1.74374345819655	0.0812038337759989	0.999923294692819
ENSMUSG00000084350	Znf41-ps	ENSMUSG00000084350	89.5456982794467	-0.0984503839567206	0.438677311042885	-0.224425520715149	0.822426214442876	0.999923294692819
ENSMUSG00000084353	Gm15452	ENSMUSG00000084353	74.4714268614182	-0.605448380600963	0.42270164204962	-1.43233032562928	0.15204930816057	0.999923294692819
ENSMUSG00000084362	2610024D14Rik	ENSMUSG00000084362	5.16980450115368	0.0859284946900714	0.688688856242822	0.124771141439487	0.900704734616241	0.999923294692819
ENSMUSG00000084370	Gm15442	ENSMUSG00000084370	1.87256426943368	0.88105220084192	1.37745543983751	0.639623014553451	0.522417716434072	NA
ENSMUSG00000084371	Gm14113	ENSMUSG00000084371	83.8778925628492	0.103914195488274	0.276982763350223	0.375164845030023	0.707537873516084	0.999923294692819
ENSMUSG00000084373	Rps2-ps4	ENSMUSG00000084373	1.79549366079736	0.150407142014466	1.46893544932393	0.102391934297514	0.918445585523128	NA
ENSMUSG00000084381	AA413626	ENSMUSG00000084381	6.3202334648225	-0.196655432782998	0.575019360116406	-0.3419979333273	0.732352447556304	0.999923294692819
ENSMUSG00000084382	Gm3267	ENSMUSG00000084382	4.70904022164798	-0.320528777060329	0.769482124449542	-0.416551297133279	0.677006639024235	0.999923294692819
ENSMUSG00000084383	Gm13370	ENSMUSG00000084383	355.422101460522	-0.622888810264654	3.22643837861116	-0.19305771168417	0.846913770749274	0.999923294692819
ENSMUSG00000084384	Gm12251	ENSMUSG00000084384	24.5713907152705	-0.0362411962348236	0.300814024207616	-0.120477083242006	0.904105232328031	0.999923294692819
ENSMUSG00000084390	Gm15425	ENSMUSG00000084390	7.32048618765855	0.246167818084122	0.868088046098188	0.283574712485187	0.776736318406375	0.999923294692819
ENSMUSG00000084399	Gm15666	ENSMUSG00000084399	18.2337620267603	0.226977612745758	0.647243379536633	0.350683560345187	0.72582576020817	0.999923294692819
ENSMUSG00000084408	Gm11870	ENSMUSG00000084408	90.6269827864403	0.0519544704814353	0.25068990534919	0.207245961535894	0.835817774293318	0.999923294692819
ENSMUSG00000084416	Rpl10a-ps1	ENSMUSG00000084416	6569.91180643111	-0.10945179016565	0.178391442622529	-0.613548433470808	0.539513768116365	0.999923294692819
ENSMUSG00000084530	RF01953	ENSMUSG00000084530	11.6478691397124	1.51296165930374	0.689532655641289	2.19418420132203	0.0282221698790432	0.999923294692819
ENSMUSG00000084544	Gm23183	ENSMUSG00000084544	1.32963406266067	-0.110588320719962	1.30441334502421	-0.0847801206126957	0.932436198083516	NA
ENSMUSG00000084603	Gm22204	ENSMUSG00000084603	6.39336064978465	0.0824588029533679	0.580024517096922	0.142164340511125	0.886950197803031	0.999923294692819
ENSMUSG00000084628	Gm22613	ENSMUSG00000084628	2.47799903791179	0.424569804394092	0.960348703245183	0.4420996279366	0.658417113627157	0.999923294692819
ENSMUSG00000084671	Gm26023	ENSMUSG00000084671	2.43426021888674	3.26962792780396	1.26188918771472	2.59105788339881	0.00956813965114696	0.755418877728965
ENSMUSG00000084694	Gm24893	ENSMUSG00000084694	1.60798818951199	2.81523003693938	1.39523588916407	2.01774485504819	0.0436178407107873	NA
ENSMUSG00000084729	Gm24139	ENSMUSG00000084729	2.5689759548932	1.31473328192512	1.04942687214429	1.25281076444968	0.210274583209872	0.999923294692819
ENSMUSG00000084749	Gm25288	ENSMUSG00000084749	1.93570209374079	0.258902195893271	1.05090083114567	0.246362157322706	0.80540189764898	NA
ENSMUSG00000084754	Gm12532	ENSMUSG00000084754	4.8730945341585	-0.859285446055556	1.30286393186952	-0.659535831053777	0.509551744990454	0.999923294692819
ENSMUSG00000084755	Gm16276	ENSMUSG00000084755	3.06382062601222	0.299442272821284	1.05038095959273	0.285079684743511	0.775583093772701	0.999923294692819
ENSMUSG00000084764	Grip1os2	ENSMUSG00000084764	1.47199470178653	-0.0516721383189449	1.15826898585929	-0.0446115185244389	0.964416961346967	NA
ENSMUSG00000084771	A230072E10Rik	ENSMUSG00000084771	16.5775181460753	0.209140322957672	0.350110967921028	0.597354387951784	0.550270799625982	0.999923294692819
ENSMUSG00000084772	Gm15473	ENSMUSG00000084772	3.45526283551247	1.01728835528379	0.956298603416593	1.06377689107702	0.287429782287943	0.999923294692819
ENSMUSG00000084775	Gm16741	ENSMUSG00000084775	6.67127127795564	0.227145786956492	0.790513123256204	0.28733967884158	0.773852243693987	0.999923294692819
ENSMUSG00000084780	Gm15350	ENSMUSG00000084780	1.38259377026766	-0.497925422263784	1.4184165686487	-0.351043151405197	0.725555975696142	NA
ENSMUSG00000084781	D930015M05Rik	ENSMUSG00000084781	8.0059209865474	-0.113679457475752	0.57441226395014	-0.197905693541424	0.843118849483105	0.999923294692819
ENSMUSG00000084786	Ubl5	ENSMUSG00000084786	1620.04211390082	-0.0784919515190246	0.0822177133497969	-0.954684195424883	0.33973742466541	0.999923294692819
ENSMUSG00000084790	Gm15879	ENSMUSG00000084790	49.6622981361042	-0.221245766768163	0.235455235226427	-0.939651082955961	0.347396564438884	0.999923294692819
ENSMUSG00000084792	1700056N10Rik	ENSMUSG00000084792	28.0525901719688	0.271553963598824	0.305150123840114	0.8899028457911	0.373518055748873	0.999923294692819
ENSMUSG00000084799	Ino80dos	ENSMUSG00000084799	200.878244704407	-0.115841479239629	0.253896384433424	-0.456254938399899	0.648206663495274	0.999923294692819
ENSMUSG00000084800	Gm12205	ENSMUSG00000084800	2.96110052144567	-0.368198961572515	0.820290053838466	-0.448864349688948	0.653529514787024	0.999923294692819
ENSMUSG00000084803	5830444B04Rik	ENSMUSG00000084803	2.81764600802251	-0.322612780983626	0.888492434266626	-0.363101325955482	0.716529194154049	0.999923294692819
ENSMUSG00000084804	1700095J12Rik	ENSMUSG00000084804	4.42931657962749	0.918070288512229	0.765649597834504	1.19907368998667	0.23049929338606	0.999923294692819
ENSMUSG00000084808	9430091E24Rik	ENSMUSG00000084808	31.7646552633674	-0.0397910522473574	0.268631071331756	-0.148125278472407	0.882243900164548	0.999923294692819
ENSMUSG00000084817	Gm5526	ENSMUSG00000084817	52.4370653471376	-0.0923341008491638	0.337883350803969	-0.273272123735785	0.78464404211303	0.999923294692819
ENSMUSG00000084821	Gm15880	ENSMUSG00000084821	5.88975188004702	-0.334126212300532	0.617228275309096	-0.541333288941126	0.588277879571446	0.999923294692819
ENSMUSG00000084828	Gm12367	ENSMUSG00000084828	3.61946058188334	-0.0942949997140612	1.56736104482082	-0.0601616328449973	0.95202690289206	0.999923294692819
ENSMUSG00000084834	4930565N06Rik	ENSMUSG00000084834	44.613314451961	0.0722601124187646	0.355492326319596	0.20326771372781	0.838925789434389	0.999923294692819
ENSMUSG00000084835	Gm12352	ENSMUSG00000084835	7.37958824797303	-0.0150795436150563	0.524281036600434	-0.0287623289082432	0.977054145617132	0.999923294692819
ENSMUSG00000084838	Gm10241	ENSMUSG00000084838	303.90787917211	-0.292342225528326	0.189417985948691	-1.5433709954424	0.122740786896086	0.999923294692819
ENSMUSG00000084839	Gm14097	ENSMUSG00000084839	1.14503054296756	1.41235703279386	1.50113569374553	0.94085900340551	0.346777119144867	NA
ENSMUSG00000084842	Pabpc1l2b-ps	ENSMUSG00000084842	34.5944987583804	0.651597280352001	0.466837680903658	1.39576839446787	0.162784250765742	0.999923294692819
ENSMUSG00000084845	Tmem240	ENSMUSG00000084845	111.285497394217	0.0579221301639715	0.226501587739339	0.255725051387406	0.798163149984585	0.999923294692819
ENSMUSG00000084846	A730011C13Rik	ENSMUSG00000084846	81.7884570324678	-0.278289266208605	0.213514684525381	-1.30337295922859	0.192447463633589	0.999923294692819
ENSMUSG00000084858	Gm1980	ENSMUSG00000084858	3.4544867218997	1.44726051219121	1.04227323282095	1.38856152745489	0.164966123066131	0.999923294692819
ENSMUSG00000084860	2610204G07Rik	ENSMUSG00000084860	2.2874183842638	0.439418152655317	1.30138893913657	0.33765320992113	0.735624538918645	0.999923294692819
ENSMUSG00000084862	Gm16278	ENSMUSG00000084862	12.4196271976209	-0.302335838349601	0.423118900419471	-0.714541085377826	0.474892660173819	0.999923294692819
ENSMUSG00000084865	Gm15723	ENSMUSG00000084865	1.6295223503119	-0.00483311491179991	1.16850595352461	-0.00413614915458631	0.996699839858088	NA
ENSMUSG00000084866	A930006K02Rik	ENSMUSG00000084866	14.7859454398545	0.232140038374598	0.436220515754425	0.532162128993685	0.594613709885318	0.999923294692819
ENSMUSG00000084873	C030047K22Rik	ENSMUSG00000084873	1.25126679217129	-0.0980868504911163	1.264430148655	-0.0775739574032249	0.938166958920651	NA
ENSMUSG00000084874	Gm12906	ENSMUSG00000084874	2.50584056805855	0.457455135706408	0.933237474412567	0.490180847050057	0.624005932658471	0.999923294692819
ENSMUSG00000084876	Gm14965	ENSMUSG00000084876	12.347937073952	-0.0772833419031558	0.503287132087232	-0.15355715848058	0.877958918772117	0.999923294692819
ENSMUSG00000084878	Lrrc8dos	ENSMUSG00000084878	1.21912676393475	-0.336165715059431	1.48890786445588	-0.225780065432244	0.821372482244306	NA
