Ensg	ROGKO_DEX-1	ROGKO_DEX-2	ROGKO_DEX-3	ROGKO_PBS-1	ROGKO_PBS-2	ROGKO_PBS-3	WT_DEX-1	WT_DEX-2	WT_DEX-3	WT_PBS-1	WT_PBS-2	WT_PBS-3
ENSMUSG00000096036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096038	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096039	0	0	0	0	0	0	0	1	0	0	0	1
ENSMUSG00000096041	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096042	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096043	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096044	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096046	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096047	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096048	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096049	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096051	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096052	0	1	1	0	1	1	1	0	1	0	0	0
ENSMUSG00000096053	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096054	92	82	91	84	97	108	100	63	53	66	66	79
ENSMUSG00000096055	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096056	0	1	1	0	1	1	0	0	2	0	0	0
ENSMUSG00000096057	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096061	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096065	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096066	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096067	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096069	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096070	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096072	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096073	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096074	0	1	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000096075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096076	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096078	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096079	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096080	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096081	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096082	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096083	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096084	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096085	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096086	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096087	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096088	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096090	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096091	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096094	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096095	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096096	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096097	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096098	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096099	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096105	2	1	1	0	1	0	0	2	2	1	1	0
ENSMUSG00000096106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096108	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000096109	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096111	1	0	0	0	1	1	1	2	0	1	1	0
ENSMUSG00000096112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096113	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096114	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096117	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096120	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096122	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096124	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096133	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096135	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096136	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096140	0	2	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000096141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096142	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096144	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096145	295	368	420	464	499	368	353	364	328	351	399	436
ENSMUSG00000096146	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096147	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096148	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096149	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096151	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096153	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096154	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096156	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096157	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096160	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096163	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096164	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096166	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096167	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096168	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096169	0	0	0	1	0	0	1	0	0	0	0	1
ENSMUSG00000096170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096171	0	0	1	1	3	1	1	0	0	1	0	1
ENSMUSG00000096172	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096174	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096175	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096176	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096177	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096178	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096179	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096180	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096181	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096182	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096183	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096184	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096185	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096186	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096188	796	767	844	665	1002	816	726	596	595	607	833	803
ENSMUSG00000096189	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096191	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096192	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096193	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096194	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096195	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096196	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096199	65	56	73	58	62	51	49	51	55	38	56	41
ENSMUSG00000096200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096201	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096202	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096205	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096206	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096208	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096209	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096210	880	917	921	1025	1158	901	912	961	672	695	1066	1110
ENSMUSG00000096211	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096212	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096213	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096214	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096215	27	34	35	30	29	31	17	21	24	16	28	29
ENSMUSG00000096216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096220	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096221	0	1	0	0	0	1	1	1	3	0	1	0
ENSMUSG00000096222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096223	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096225	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096228	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096229	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096230	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096231	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096232	128	95	89	102	124	103	85	78	80	84	91	84
ENSMUSG00000096233	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096236	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096238	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096239	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096240	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096241	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096243	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096244	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096245	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096247	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096248	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096249	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096250	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096252	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096254	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096255	1	2	2	1	2	0	0	1	1	0	0	0
ENSMUSG00000096256	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096258	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096259	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096263	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096265	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096268	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000096269	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096270	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096271	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096272	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096273	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096275	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096276	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096277	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096278	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096279	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096286	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096287	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096288	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096289	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096290	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096294	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096295	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096296	0	0	0	1	0	0	0	0	1	0	0	2
ENSMUSG00000096297	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096299	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096300	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096301	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096302	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096303	0	1	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000096304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096305	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096308	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096316	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096320	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096322	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096323	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096324	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096326	0	1	1	0	0	0	0	1	1	0	0	0
ENSMUSG00000096327	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096331	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096332	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096333	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096335	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096336	0	0	0	1	1	0	1	0	0	0	0	0
ENSMUSG00000096337	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096338	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096339	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096341	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096342	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096343	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096344	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096345	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096347	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096348	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096349	0	1	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000096350	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096351	0	0	0	1	0	0	1	0	2	0	0	0
ENSMUSG00000096352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096353	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096354	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096355	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096357	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096358	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096359	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096361	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096362	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096365	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096366	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096367	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096368	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096370	4	1	4	1	5	1	3	0	1	1	3	6
ENSMUSG00000096371	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096372	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096373	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096374	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096375	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096376	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096377	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096379	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096380	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096384	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096385	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000096386	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096388	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096390	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096391	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096393	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096397	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096398	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096400	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096401	7	1	5	4	5	3	6	1	4	5	3	2
ENSMUSG00000096402	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096403	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096405	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096406	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096408	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096410	0	0	0	0	0	0	2	1	0	1	0	0
ENSMUSG00000096411	0	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000096412	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096415	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096417	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096421	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096422	0	2	0	0	1	0	0	0	0	0	0	1
ENSMUSG00000096423	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096425	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096426	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096427	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096431	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096432	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096433	64	82	89	90	81	73	81	93	80	60	118	90
ENSMUSG00000096434	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096435	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096436	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096437	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096438	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096439	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096440	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096441	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096442	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096444	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096445	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096446	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096447	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096448	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000096449	3	1	2	3	2	2	1	0	1	3	2	7
ENSMUSG00000096450	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096451	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096452	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096454	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096455	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096456	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096457	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096459	1	0	0	0	0	1	2	0	0	1	2	0
ENSMUSG00000096461	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096462	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096463	13	12	15	16	13	20	13	11	7	15	21	14
ENSMUSG00000096464	0	0	1	1	0	0	0	0	0	0	0	0
ENSMUSG00000096465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096467	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096468	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096470	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096472	12	25	28	20	22	31	23	16	13	16	26	28
ENSMUSG00000096473	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096474	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000096475	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096476	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096477	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096478	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096479	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096480	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096481	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096482	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096485	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096486	0	0	0	0	0	0	0	0	0	0	0	0
