	CD-coefficient	Significance
OSGIN1	-0.0004868137149252381	-0.11176436516450017
PAICS	-0.0004868313689935104	-0.1116837202491453
GM14326	-0.00048716431871821496	-0.08930008839112763
TMEM260	-0.00048724869003857486	-0.05521906693439005
CKLF	-0.0004872799939610207	-0.049750676463343316
EXOC2	-0.0004872896202042711	-0.0710328506272273
USP33	-0.000487414399674015	-0.025724745757543577
TSPAN6	-0.00048746319191047096	-0.03821394401553435
GTF3C1	-0.0004875395350641235	-0.10477958253305436
RNF166	-0.00048760675914393925	-0.1032979688943162
SAPCD2	-0.00048768187177368634	-0.09782948897681842
CD9	-0.0004876902039215205	-0.044482611665157754
CCDC107	-0.0004877029498744031	-0.040459933747055546
NDUFA5	-0.0004878342678156864	-0.11192180432236098
GM17546	-0.00048799603909618656	-0.09520363249736824
RINL	-0.00048824084693094576	-0.10400167051345377
FAM212A	-0.0004883703198365736	-0.0731168741628157
TMEM33	-0.000488462179804889	-0.055054502481075795
SLC35G1	-0.0004886801279144245	-0.08859177314112154
TBL2	-0.0004887290429890461	-0.06763728901082078
GABPB1	-0.000488823775604737	-0.07843836587791883
H2-M3	-0.0004888426431313856	-0.10502041681019547
PMM1	-0.0004888600465032897	-0.11041727057633088
ALDH7A1	-0.0004888816567309379	-0.01871094313927211
1110002L01RIK	-0.0004889886415151132	-0.0006613307704937133
TAF6	-0.0004890522307418536	-0.07007610139480436
CD5L	-0.0004891936378593043	-0.044168025033111014
DUS1L	-0.0004894037653924862	-0.06496044644903365
USP36	-0.0004894422865761149	-0.025617749896862607
ABRACL	-0.0004897129802489697	-0.012101510346590995
PRPF3	-0.000489721959239773	-0.10887776588168807
KIFC3	-0.0004898285076976722	-0.10939558473994654
ARFRP1	-0.0004898386921306305	-0.023833874038281293
TES	-0.0004900011652116533	-0.06500630420183129
NADK2	-0.0004900443690994643	-0.11185163588559899
USPL1	-0.0004901808242183212	-0.024901809018709753
TOR1B	-0.0004904865749427922	-0.049861515487504504
MAGOHB	-0.00049077082659156	-0.11054937446703728
CEBPZ	-0.0004909415979849274	-0.046466233040763485
GM27539	-0.0004909531033801828	-0.10047844400761186
NUP37	-0.0004913509947361358	-0.11189596534531221
PPP2R5D	-0.0004914445155390344	-0.10950456775876849
HARS	-0.0004915944275645317	-0.10522637223828057
CD2AP	-0.0004919928110183779	-0.043648534638550965
MAP4	-0.0004921144022261469	-0.11066319266490243
1110001J03RIK	-0.0004921814596022501	-0.0006324105283541903
GM27517	-0.0004923664403549393	-0.10046457597051672
TDRD3	-0.0004931553939875535	-0.06578030041163951
PSG16	-0.0004934225277641621	-0.10855463108865526
MARS	-0.0004934638823751867	-0.11075654740510432
BICD2	-0.0004935116207239834	-0.03423574185390582
PPP4R2	-0.0004935536107760211	-0.10945943169558947
GM6741	-0.0004939750984180112	-0.1021324086653152
TSTA3	-0.0004940991366166068	-0.03759778923943502
IREB2	-0.0004941577499062935	-0.10860776928445337
DDC	-0.0004942429721524202	-0.05980941702646689
IGKV1-117	-0.0004943645604315449	-0.10766973205984964
ESRRA	-0.0004944845625049353	-0.07058110174514753
LRP12	-0.000495521665220458	-0.1101843711240838
WEE1	-0.0004958020642871211	-0.017519242991021367
AARS	-0.000496367876246414	-0.010710219460068907
SCAF4	-0.0004965594222150655	-0.09742272608786218
RARS2	-0.000496678038910205	-0.106096124184341
6030458C11RIK	-0.0004966864078055992	-0.007487474281937925
CIZ1	-0.000496765495511966	-0.04964838829560843
ABHD16A	-0.0004969698876483532	-0.011718320437610001
MIEF1	-0.0004970026309868992	-0.11124084339816676
AHCYL2	-0.0004970337934350215	-0.01678319746499706
SLC16A3	-0.0004972237640548813	-0.09093628027281575
GOT1	-0.0004972499314285516	-0.10382044826380321
RPL7L1	-0.0004975772523220646	-0.10115987373040669
ELK3	-0.0004976504718365941	-0.06835731381566063
SETD6	-0.000497722835981483	-0.09427901760655344
GMEB1	-0.0004980761722798908	-0.10342459381678376
TRAPPC6B	-0.0004982077744344312	-0.04748332983380288
GM12592	-0.0004982816915146244	-0.0858409971319167
ZFP60	-0.0004986640609331951	-0.004183603095338051
VKORC1L1	-0.0004990128767596422	-0.02271854427001585
PDCD6IP	-0.000499054286517642	-0.1114715990321119
METTL16	-0.000499140375366961	-0.11107867278510503
SUMO3	-0.000499163497908722	-0.07294293813949648
HOMER3	-0.0004992859349583868	-0.10646812228487068
SNX25	-0.0004993751453198235	-0.08225036617585912
ICE2	-0.000499804022139545	-0.10691311757801031
HNRNPUL2	-0.0004998676475356777	-0.10645887998555265
TTF2	-0.0004999764899344902	-0.036286159948524466
PTGFRN	-0.0005001893557795626	-0.10803162472181349
IGHV1-78	-0.0005001962989769385	-0.10745302959587699
LEPREL4	-0.0005004523932061731	-0.10988969756457873
GM11837	-0.0005004602618420556	-0.08412053431817546
LRRC8B	-0.0005006699583470312	-0.11029158967190833
ZFP961	-0.00050077411648573	-0.0010708711410660765
STAT3	-0.0005010087660457078	-0.07570001594689091
TSNAX	-0.0005011139231359691	-0.03874501632705285
RNGTT	-0.0005011789876484048	-0.10285149390532611
SYNJ2BP	-0.000501180899191351	-0.07137722733724639
DERL1	-0.0005013033814015551	-0.061056052563335295
GP49A	-0.0005014241046645014	-0.10383727329893461
IFRD2	-0.0005015580170356185	-0.10715197962737599
SIMC1	-0.0005021199621134388	-0.09217000212215753
CCDC28B	-0.0005021444674211705	-0.041240295036976654
SPICE1	-0.0005021792946093093	-0.07999988526918245
STX12	-0.0005025613747546051	-0.07411644137588147
RCOR1	-0.000502607859907212	-0.1052300217368477
AKIP1	-0.0005026266866835154	-0.01804089312673631
CAMK2D	-0.0005026677590643794	-0.038491944319603205
FAM98C	-0.0005028221099499995	-0.07408499819440587
RTCB	-0.0005029209828397487	-0.09898283497114624
OXSR1	-0.0005030557425206327	-0.11173217636766297
NSUN5	-0.0005032557183051265	-0.11193222223357069
MCEMP1	-0.0005032669358253063	-0.11086170705898646
ZFP146	-0.0005032728396708062	-0.008537278955053407
CTSL	-0.0005037155885717772	-0.05641214040840206
MAP2K6	-0.0005037841789300475	-0.11062669353160942
XPO7	-0.000503874555060759	-0.015323389577572955
MPLKIP	-0.0005039578074507284	-0.11147295077488933
KIF20A	-0.000504247865912159	-0.10934428981957733
RAB44	-0.0005042563028300795	-0.10689697628095707
LRWD1	-0.0005043815071653485	-0.1103271583918185
AI314180	-0.0005044639713999992	-0.016955593763081256
LSM14B	-0.0005045393964014396	-0.11034368237898279
SAFB	-0.0005045438208135127	-0.09815869201643079
3110040N11RIK	-0.0005046025459472248	-0.005304149463711922
CDC27	-0.0005047641587684899	-0.04483320136561278
CDC34	-0.0005047741892998977	-0.04485155641494454
HEG1	-0.0005047843282099126	-0.10553696423685194
RSBN1	-0.0005054860962347684	-0.09927965063300792
MMADHC	-0.000505498239766545	-0.11135263305670845
RRP7A	-0.0005055082349503184	-0.09936369016782254
CACNA1C	-0.0005055992141356802	-0.037945018832816785
SLC16A10	-0.0005061822288730317	-0.0909747796133159
PAFAH1B3	-0.0005064461846447843	-0.111690530725709
IL15RA	-0.0005065420832644559	-0.10807061544653135
DCTPP1	-0.0005065744558213305	-0.05963237964559573
RBM28	-0.0005066972413701427	-0.10563300415779986
EPB4.1L2	-0.0005074735591182852	-0.06945346764630606
GM25082	-0.0005075609879077618	-0.09798728072160501
RARA	-0.000507678847856144	-0.10613938663867906
SLC35F2	-0.0005077794805560983	-0.08865329934521604
ZNF512B	-0.0005077975991859227	-0.0013574847029964587
TMEM63B	-0.0005080653725433572	-0.05423273519436944
2610002J02RIK	-0.0005085747346849257	-0.004514222966933903
TANGO2	-0.0005087667147219573	-0.06960993440238528
MOV10	-0.0005089637008089458	-0.11145238153141457
SNRPB2	-0.0005093274061638458	-0.08288440375901007
CNOT7	-0.0005096698120537243	-0.05176753833688172
CEP68	-0.0005099002822458574	-0.047334811385357015
SAV1	-0.0005099382417610756	-0.09761950721756352
DHX34	-0.0005104490580218223	-0.06181345195501048
4930581F22RIK	-0.000510696108741261	-0.006385487231322661
FAM114A2	-0.0005107682035225063	-0.07208382710930852
GM17296	-0.0005112869310999322	-0.09500103214821848
ALKBH5	-0.0005114729649868008	-0.019132394750706126
MED8	-0.0005116708929412103	-0.11101215977305678
CEBPE	-0.0005117565931735423	-0.046431030637756845
MAP4K4	-0.000511836103569339	-0.11067110950169806
AGPAT5	-0.0005119016903076465	-0.01652390686035861
ZFP821	-0.0005124633601941082	-0.001667617955440015
LRP10	-0.0005124829850630729	-0.11017940260580683
PPP2R2A	-0.000512648017709913	-0.1095535395052093
LIMS1	-0.0005127781091776833	-0.10997397777281831
TGS1	-0.0005128433830509511	-0.06328875697527248
B4GALT3	-0.000512998143926352	-0.031030480657377832
ADAM10	-0.0005131173436298369	-0.014224317534971338
UBAP2L	-0.0005133472790597641	-0.03229950102415302
GNPNAT1	-0.0005134821933103155	-0.10368348821420287
HGH1	-0.0005136685910961646	-0.10568647470732595
GGNBP2	-0.000513868311943024	-0.07999345371865446
WHSC1L1	-0.0005141566083386329	-0.017226874640696943
HAUS8	-0.000514186947849132	-0.1052826095991255
AGRN	-0.0005143931351254189	-0.01661047942450397
ELP2	-0.0005146485600291945	-0.06856776086205432
NEIL3	-0.0005146596541032364	-0.11195137207719685
MCAT	-0.0005147665468577053	-0.11084946447830385
BMS1	-0.0005151706883728734	-0.03484901786293686
DSCR3	-0.000515450243511653	-0.06465574820233741
PLEKHF1	-0.0005157836505534411	-0.11059580745676623
TCF19	-0.0005163959426592447	-0.06690583901603042
2700029M09RIK	-0.0005164857846776299	-0.004911736759934044
2610524H06RIK	-0.0005168411847419733	-0.004857460723041622
OST4	-0.0005169420169588266	-0.11176089210529261
ERMAP	-0.0005170587458901742	-0.07026860310207722
CYTH2	-0.0005172085373230469	-0.0577859937567734
MFGE8	-0.0005173160599343801	-0.11113966881956822
NME1	-0.0005173399833734015	-0.1119741405689142
NSD1	-0.0005174494266735475	-0.11193835362986804
ANKS1	-0.0005176135177875227	-0.021276221904941293
NEDD4	-0.0005177178800555134	-0.11194813964368233
ZFP367	-0.0005179590733567768	-0.006612394949647271
PIK3CG	-0.0005180648971747912	-0.11092787725429898
GM25134	-0.0005183745606415341	-0.09800265429428912
STAT1	-0.0005189041710083759	-0.0757562347211832
ANKHD1	-0.0005191143372041163	-0.02050667749376555
RCN2	-0.0005194291189671525	-0.10524905594709988
SH3GLB1	-0.0005195315163378428	-0.09310448034808994
NDUFAF4	-0.000519717186912151	-0.11192812450371403
MAPK8IP3	-0.000520097172888596	-0.11070337958309967
WDR61	-0.0005208095458783227	-0.018265035319328216
GSDMD	-0.0005211345918691971	-0.10454220867839054
BMP7	-0.0005211371986820707	-0.03479361599772694
RAD52	-0.000521385268893291	-0.1065706572620988
RBM12	-0.0005214019237453033	-0.10576032728331675
PSMB9	-0.0005215236968905244	-0.10843167277883237
SLIT3	-0.0005218115278452534	-0.08649886695386866
ZPR1	-0.0005219340176325705	-0.0013437058231710042
CLPP	-0.0005223880895846134	-0.05081041663394231
NPEPL1	-0.000522537206118543	-0.11196359420992141
SAT1	-0.0005225519097524807	-0.09764942735363391
ZBTB18	-0.0005225636661316548	-0.012691311849034603
MRPL57	-0.0005231467704946345	-0.11160103844260055
NCOA6	-0.0005235942674632462	-0.11190486057563775
ROCK2	-0.0005236757180978684	-0.10259117807097429
UBE4B	-0.0005236838706600529	-0.030657989132369723
KRR1	-0.000523703468443759	-0.10963243304136211
DNAJC11	-0.0005237865460764982	-0.06300562618525596
NFKBID	-0.0005240755371789935	-0.11196770896454078
FLT3L	-0.0005240888322423894	-0.07660476712161385
GM11695	-0.0005243613523502419	-0.08376730932245485
DNAJA2	-0.0005244730992509213	-0.06277155926860092
GM9825	-0.0005245334690325162	-0.10323599686893042
PYDC3	-0.000524638671527868	-0.10745526359732727
EIF3H	-0.0005248635205704199	-0.06778465763055516
CAMKK2	-0.0005251866282975252	-0.03858131553551142
TAZ	-0.0005252222028215496	-0.06885258529970384
KEL	-0.0005253937906878759	-0.10929066939193799
PIK3CD	-0.0005254742352385705	-0.11093049647927355
SPIN1	-0.0005255137395643113	-0.07994833461597861
FAM96B	-0.000525591669149194	-0.07404454042994352
NCAPG2	-0.0005257374829907068	-0.11188784126535622
MMS22L	-0.0005258123148994043	-0.11138349184449148
AFG3L2	-0.0005259782546413886	-0.015992751115471708
SERPINB1A	-0.0005260151497317268	-0.09473900047639205
ATAD5	-0.000526019839297591	-0.02714108620533663
BUB1	-0.0005268507243616189	-0.0363179854901845
TET1	-0.0005279171095552967	-0.06481921001657964
IDH2	-0.0005279809322529558	-0.10696751276659333
RPP14	-0.0005280133577092376	-0.10104405506844893
SYTL1	-0.000528355727647853	-0.07111795003642085
POGZ	-0.0005288096134458576	-0.11027872028583285
NRROS	-0.0005290382826612142	-0.11193930266272145
GTF2I	-0.0005294125348593338	-0.10475814216101753
GM27240	-0.0005302852256570969	-0.10033962325949108
PRKAR2B	-0.0005304627430117215	-0.10911921434270488
0610010F05RIK	-0.0005305380477604748	-0.00019577341903021363
ANGPTL4	-0.0005307349658083952	-0.02034921522646322
CARM1	-0.0005308364608406215	-0.03944725664941595
DZIP1	-0.0005309063527331536	-0.06567809853679937
TM9SF2	-0.0005312165393318759	-0.05984153800234193
KDM6B	-0.0005314668901266189	-0.10927326110910662
RBM14	-0.0005317208222467022	-0.1057332975996691
DYRK2	-0.0005317865273465115	-0.0656325629385191
HAUS6	-0.0005318096512455387	-0.10527239652411358
CCAR1	-0.0005318143958914361	-0.040332191913745194
SPC25	-0.000531961540515243	-0.08051265530281437
DVL2	-0.0005321885669441857	-0.06531125281575967
ELF4	-0.0005323445991667014	-0.06830073481162952
YTHDF1	-0.0005328646876631119	-0.013610245716659697
PPDPF	-0.000533158961947819	-0.10989032045873037
ERBB2IP	-0.000533534338486463	-0.06991144632211313
ESPL1	-0.0005338054285077467	-0.07049550665589394
MIER2	-0.0005338083839382965	-0.11124865901039716
TMEM41A	-0.0005340144985979508	-0.05482376909036113
SLC35B4	-0.000534163709664413	-0.08881782163529639
GM17021	-0.0005345701753987172	-0.09438042459794754
RRS1	-0.0005346076485559604	-0.09932178314494955
SBDS	-0.0005347483879400057	-0.09758944050233476
DEDD2	-0.00053482026282271	-0.0606570464535727
PTER	-0.0005348405390795715	-0.1080858294155147
PSMA5	-0.0005355100844064833	-0.10850588232449387
PPP1R18	-0.0005356410277768892	-0.10967575568006538
GM2223	-0.0005359037094388082	-0.09685292007295226
DHRS1	-0.0005361798657992984	-0.06156087257168419
GM10479	-0.0005363293316361381	-0.08191773700803318
ASAP2	-0.0005364382268077165	-0.02634064400300537
SBK1	-0.0005365530396784685	-0.09754408279894344
ANKRD28	-0.0005365759229782637	-0.020922621410637263
MPC1-PS	-0.0005368281799833785	-0.11145585512258188
ANLN	-0.0005368494417905759	-0.02135554010182232
VPS13A	-0.0005370623290946082	-0.021912724702527142
AUP1	-0.0005372276066204587	-0.0296621124416971
ALDH18A1	-0.0005373706438231413	-0.01848783719380294
CALCRL	-0.0005375389162526259	-0.03822675473958105
ABCG1	-0.0005383684726512411	-0.011474297593269366
GM26916	-0.0005384409158150066	-0.09997288216081951
DNAJB1	-0.0005387926978831824	-0.06280275779793998
CASP8AP2	-0.0005392054884207159	-0.03977317008429533
UTP20	-0.0005394590304205622	-0.024698455698647037
CHST12	-0.0005398495407790131	-0.04913544394470376
TUBG1	-0.0005403676463707591	-0.03505790094396066
6720427I07RIK	-0.0005403835479455386	-0.0077422857410098765
TPST1	-0.0005404104914325615	-0.048813569646954935
BACH1	-0.0005406331604747361	-0.03127546334145831
CHCHD10	-0.0005406873508507063	-0.04817693188195375
TRAV14-2	-0.0005408366123548791	-0.046700211905918776
COX7C	-0.0005416248346709668	-0.05379212299960498
IGHV1-14	-0.0005418478600212063	-0.10730392526097376
NAPG	-0.0005423176358438398	-0.11186908945994345
HCCS	-0.0005423418923925972	-0.10533376408804257
PSMG3	-0.0005424007528149718	-0.10824316249548582
RUFY2	-0.0005425350978347798	-0.09879533703263277
RAD54L	-0.0005426003300097574	-0.10655391264921688
PRELID1	-0.0005428171198645602	-0.10926759829055144
RRP15	-0.0005430435963439526	-0.09940551132331443
GM14230	-0.0005436445026063045	-0.08900927580947027
FASTK	-0.0005439812070290115	-0.07439747469146471
ECT2	-0.0005440487589697639	-0.06656834022684116
ATL3	-0.0005448565744428765	-0.02780543211825666
IGLV3	-0.0005450323606498778	-0.10796003085609085
F2RL3	-0.000545206343027513	-0.07152470313871054
EP400	-0.0005453894866999254	-0.06941055783722289
RANGRF	-0.0005454218186570761	-0.10630940045604764
FCRLA	-0.0005458573117349866	-0.07557098681040172
SEC24B	-0.0005460495054585687	-0.09599925106464646
POT1A	-0.000546100442144693	-0.11000117779017371
SF3A3	-0.0005461789051369824	-0.09408263854052323
GPSM3	-0.0005462326166315182	-0.10430404690922712
2610037D02RIK	-0.0005465644024978635	-0.004705937207536958
GYPA	-0.0005466046353488391	-0.10491135533722706
MRPL49	-0.0005467431096153122	-0.11159078504251857
GM10705	-0.0005470093074348527	-0.0822827089296144
IGKV3-5	-0.0005470190717558798	-0.10777923216283103
CLASP1	-0.0005475447268656722	-0.049836223230247514
EPRS	-0.0005476144022082138	-0.06975365220219865
IGKV6-15	-0.0005480955024479415	-0.10787510536040856
AGO1	-0.0005484050023693967	-0.01636988417839426
NTMT1	-0.0005484163990191104	-0.1119264419119036
SDAD1	-0.0005484440678108492	-0.09658158328412259
TTC9C	-0.000548591184024225	-0.03636187085872078
SSR2	-0.0005489901433024322	-0.07713887568846556
TRAV16	-0.0005490834720982619	-0.04623544913262967
ZFP7	-0.0005492379629931187	-0.0028359159640826137
SLC2A3	-0.0005498589042103738	-0.08926774364557344
CLIP1	-0.0005500191729344983	-0.050554342829674734
ARMC10	-0.0005501924425062514	-0.02538360428286049
PXYLP1	-0.000550199909405843	-0.10749207186402288
FDXR	-0.0005506883876508883	-0.07565069726746088
SNHG3	-0.0005507348942995029	-0.08406911525544769
E330009J07RIK	-0.0005507528607179746	-0.06609663886602171
NCLN	-0.0005511460477670876	-0.11190001490348
ZFP507	-0.0005516205441505498	-0.005277917584220804
E2F8	-0.0005518342197742363	-0.06608188602952605
LSM7	-0.0005520204514868681	-0.11035780229096559
RMND1	-0.0005520370358894109	-0.103797656801489
ARRB1	-0.0005521547262126565	-0.02588926251631722
CDC23	-0.0005521684327478542	-0.04474128346061114
LIME1	-0.0005522354128715034	-0.10996640242398731
TRAV20	-0.0005525996643699821	-0.04598770639839478
TARS2	-0.0005531482515436523	-0.06920198969245661
DMWD	-0.0005532098653145849	-0.0625994324645853
TUBGCP6	-0.0005532852229173953	-0.03483445368761029
DDA1	-0.0005536903726666413	-0.059745073926260855
TMEM184B	-0.0005537482824540108	-0.05678610974909104
AASDH	-0.0005539394742699318	-0.010771200269556996
ELOVL1	-0.0005548783237442242	-0.06852567209935959
SLA2	-0.0005550320075642266	-0.0915273067177963
GM10093	-0.0005557024265103259	-0.08111966981501684
PTPN2	-0.0005557776851561257	-0.10785460909265876
GM16344	-0.0005560627241821011	-0.09380224151403826
TMA7	-0.0005562332277824471	-0.05971696660977621
CEP83	-0.0005564257777740989	-0.04742076353131523
PSMB6	-0.0005568049865536669	-0.10845036511271133
KHNYN	-0.0005570235769480359	-0.10930501971427964
RYK	-0.0005571148620654914	-0.0984566358979716
TIMM10B	-0.000557401284060509	-0.061623678000835125
