id,cas_num,ctrl_ids,dose,drug_name,drugbank_id,geo_id,organism,pert_ids,platform,smiles,timepoint,tissue,vehicle,version
drug:DM1474,119-04-0,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,56 mg/kg,Neomycin,DB00994,GSE59927,rat,GSM1453541|GSM1453542|GSM1453543,GPL5425,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,1 d,Kidney,Corn Oil,1.2
drug:DM1475,119-04-0,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,56 mg/kg,Neomycin,DB00994,GSE59927,rat,GSM1453544|GSM1453545,GPL5425,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,3 d,Kidney,Corn Oil,1.2
drug:DM1476,119-04-0,GSM1453693|GSM1453891|GSM1454852|GSM1454880|GSM1454882|GSM1455439|GSM1455449|GSM1455459|GSM1455545|GSM1455659|GSM1455917|GSM1455933|GSM1456297|GSM1456307|GSM1456325,56 mg/kg,Neomycin,DB00994,GSE59927,rat,GSM1455442|GSM1455454|GSM1455466,GPL5425,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,5 d,Kidney,Corn Oil,1.2
drug:DM1477,119-04-0,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,877 mg/kg,Neomycin,DB00994,GSE59927,rat,GSM1453546|GSM1453689|GSM1453690,GPL5425,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,1 d,Kidney,Corn Oil,1.2
drug:DM1470,26159-34-2,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,10 mg/kg,Naproxen,DB00788,GSE59927,rat,GSM1453660|GSM1453661|GSM1453662,GPL5425,[Na+].COc1ccc2cc(ccc2c1)[C@H](C)C([O-])=O,3 d,Kidney,Corn Oil,1.2
drug:DM1471,26159-34-2,GSM1453653|GSM1453785|GSM1453890|GSM1454239|GSM1454327|GSM1454885|GSM1455549|GSM1455657|GSM1456295|GSM1456305|GSM1456323,134 mg/kg,Naproxen,DB00788,GSE59927,rat,GSM1454063|GSM1454064|GSM1454065,GPL5425,[Na+].COc1ccc2cc(ccc2c1)[C@H](C)C([O-])=O,1 d,Kidney,Corn Oil,1.2
drug:DM1472,26159-34-2,GSM1453634|GSM1453831|GSM1454242|GSM1454245|GSM1454879|GSM1454881|GSM1455550|GSM1455658|GSM1456296|GSM1456306|GSM1456324,134 mg/kg,Naproxen,DB00788,GSE59927,rat,GSM1454105|GSM1454106|GSM1454107,GPL5425,[Na+].COc1ccc2cc(ccc2c1)[C@H](C)C([O-])=O,3 d,Kidney,Corn Oil,1.2
drug:DM1473,119-04-0,GSM1453673|GSM1453813|GSM1454241|GSM1454328|GSM1454329|GSM1455539|GSM1455540|GSM1455541|GSM1455641,56 mg/kg,Neomycin,DB00994,GSE59927,rat,GSM1453539|GSM1453540|GSM1453688,GPL5425,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]4N)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O,0.25 d,Kidney,Corn Oil,1.2
drug:DM2923,154-42-7,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,24 mg/kg,Thioguanine,,GSE59927,rat,GSM1457547|GSM1457548|GSM1457549,GPL5425,NC1=NC(=S)c2[nH]cnc2N1,0.25 d,Liver,Corn Oil,1.2
drug:DM2922,154-42-7,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,12 mg/kg,Thioguanine,,GSE59927,rat,GSM1456563|GSM1457414|GSM1458255,GPL5425,NC1=NC(=S)c2[nH]cnc2N1,5 d,Liver,Corn Oil,1.2
drug:DM2921,154-42-7,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,12 mg/kg,Thioguanine,,GSE59927,rat,GSM1456562|GSM1456858|GSM1458254,GPL5425,NC1=NC(=S)c2[nH]cnc2N1,1 d,Liver,Corn Oil,1.2
drug:DM2920,154-42-7,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,12 mg/kg,Thioguanine,,GSE59927,rat,GSM1456560|GSM1456561|GSM1456857,GPL5425,NC1=NC(=S)c2[nH]cnc2N1,0.25 d,Liver,Corn Oil,1.2
drug:DM2927,35891-93-1,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,224 mg/kg,Tocainide,DB01056,GSE59927,rat,GSM1457677|GSM1458490|GSM1458491,GPL5425,[H+].[Cl-].CC(N)C(=O)Nc1c(C)cccc1C,1 d,Liver,Corn Oil,1.2
drug:DM2926,154-42-7,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,24 mg/kg,Thioguanine,,GSE59927,rat,GSM1457552|GSM1458633|GSM1458634,GPL5425,NC1=NC(=S)c2[nH]cnc2N1,5 d,Liver,Corn Oil,1.2
drug:DM2925,154-42-7,GSM1456836|GSM1456888|GSM1457035|GSM1457133|GSM1457527|GSM1457593|GSM1457881|GSM1457941|GSM1457944|GSM1458727|GSM1458955|GSM1459878|GSM1459879|GSM1459880|GSM1459956|GSM1459957|GSM1459958|GSM1460302|GSM1460303|GSM1460337|GSM1460416|GSM1460536|GSM1460794|GSM1460839|GSM1460871|GSM1460957|GSM1460961|GSM1460985|GSM1460987|GSM1461045|GSM1461069|GSM1461074|GSM1461083|GSM1461094|GSM1461103|GSM1461113|GSM1461114|GSM1461403|GSM1461423|GSM1461445|GSM1461474|GSM1461476|GSM1461676,24 mg/kg,Thioguanine,,GSE59927,rat,GSM1457551|GSM1457832|GSM1458632,GPL5425,NC1=NC(=S)c2[nH]cnc2N1,3 d,Liver,Corn Oil,1.2
drug:DM2121,98-96-4,GSM1459416|GSM1459924|GSM1459948|GSM1459990|GSM1460108|GSM1460143|GSM1460207|GSM1460410|GSM1460455|GSM1460569|GSM1460767|GSM1460781|GSM1460788|GSM1461081|GSM1461090|GSM1461101|GSM1461255|GSM1461274|GSM1461295|GSM1461306|GSM1461385,1500 mg/kg,Pyrazinamide,DB00339,GSE59927,rat,GSM1460319|GSM1460352|GSM1460562,GPL5425,NC(=O)c1cnccn1,3 d,Liver,CMC,1.2
drug:DM2929,35891-93-1,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,224 mg/kg,Tocainide,DB01056,GSE59927,rat,GSM1458488|GSM1458489|GSM1458518,GPL5425,[H+].[Cl-].CC(N)C(=O)Nc1c(C)cccc1C,0.25 d,Liver,Corn Oil,1.2
drug:DM2928,35891-93-1,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,224 mg/kg,Tocainide,DB01056,GSE59927,rat,GSM1457678|GSM1458495|GSM1458496,GPL5425,[H+].[Cl-].CC(N)C(=O)Nc1c(C)cccc1C,5 d,Liver,Corn Oil,1.2
drug:DM1614,64-86-8,GSM1453885|GSM1454228|GSM1454583|GSM1454642|GSM1454643|GSM1454981|GSM1455032|GSM1455039|GSM1455049|GSM1455065|GSM1455185|GSM1455188|GSM1455191|GSM1456038|GSM1456044|GSM1456066|GSM1456378|GSM1456381|GSM1456384,0.6 mg/kg,Colchicine,DB01394,GSE59927,rat,GSM1455382|GSM1455396|GSM1455418,GPL5425,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,3 d,Kidney,Saline,1.2
drug:DM1615,64-86-8,GSM1454170|GSM1454584|GSM1454585|GSM1454982|GSM1454989|GSM1455007|GSM1455033|GSM1455057|GSM1455135|GSM1455146|GSM1455186|GSM1455189|GSM1455192|GSM1455424|GSM1455432|GSM1456039|GSM1456045|GSM1456067|GSM1456379|GSM1456382|GSM1456385,0.6 mg/kg,Colchicine,DB01394,GSE59927,rat,GSM1455383|GSM1455397|GSM1455419,GPL5425,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,5 d,Kidney,Saline,1.2
drug:DM1616,147-94-4,GSM1454103|GSM1454639|GSM1454640|GSM1454641|GSM1454899|GSM1454988|GSM1455048|GSM1455055|GSM1455184|GSM1455187|GSM1455190|GSM1456037|GSM1456043|GSM1456065|GSM1456377|GSM1456380|GSM1456383,487 mg/kg,Cytarabine,DB00987,GSE59927,rat,GSM1455476|GSM1455564|GSM1455596,GPL5425,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,1 d,Kidney,Saline,1.2
drug:DM1617,147-94-4,GSM1453885|GSM1454228|GSM1454583|GSM1454642|GSM1454643|GSM1454981|GSM1455032|GSM1455039|GSM1455049|GSM1455065|GSM1455185|GSM1455188|GSM1455191|GSM1456038|GSM1456044|GSM1456066|GSM1456378|GSM1456381|GSM1456384,487 mg/kg,Cytarabine,DB00987,GSE59927,rat,GSM1455477|GSM1455565|GSM1455597,GPL5425,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,3 d,Kidney,Saline,1.2
drug:DM1610,,GSM1454170|GSM1454584|GSM1454585|GSM1454982|GSM1454989|GSM1455007|GSM1455033|GSM1455057|GSM1455135|GSM1455146|GSM1455186|GSM1455189|GSM1455192|GSM1455424|GSM1455432|GSM1456039|GSM1456045|GSM1456067|GSM1456379|GSM1456382|GSM1456385,10 mg/kg,Cobalt (II) Chloride,,GSE59927,rat,GSM1455106|GSM1455129|GSM1455154,GPL5425,Cl[Co]Cl,5 d,Kidney,Saline,1.2
drug:DM1611,,GSM1455097|GSM1455147|GSM1455425|GSM1455444,10 mg/kg,Cobalt (II) Chloride,,GSE59927,rat,GSM1455107|GSM1455130|GSM1455155,GPL5426,Cl[Co]Cl,14 d,Kidney,Saline,1.2
drug:DM1612,,GSM1455247|GSM1455277,10 mg/kg,Cobalt (II) Chloride,,GSE59927,rat,GSM1455252|GSM1455267|GSM1455281,GPL5426,Cl[Co]Cl,28 d,Kidney,Saline,1.2
drug:DM1613,64-86-8,GSM1454103|GSM1454639|GSM1454640|GSM1454641|GSM1454899|GSM1454988|GSM1455048|GSM1455055|GSM1455184|GSM1455187|GSM1455190|GSM1456037|GSM1456043|GSM1456065|GSM1456377|GSM1456380|GSM1456383,0.6 mg/kg,Colchicine,DB01394,GSE59927,rat,GSM1455381|GSM1455395|GSM1455417,GPL5425,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,1 d,Kidney,Saline,1.2
drug:DM1618,147-94-4,GSM1454170|GSM1454584|GSM1454585|GSM1454982|GSM1454989|GSM1455007|GSM1455033|GSM1455057|GSM1455135|GSM1455146|GSM1455186|GSM1455189|GSM1455192|GSM1455424|GSM1455432|GSM1456039|GSM1456045|GSM1456067|GSM1456379|GSM1456382|GSM1456385,487 mg/kg,Cytarabine,DB00987,GSE59927,rat,GSM1455496|GSM1455566|GSM1455598,GPL5425,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,5 d,Kidney,Saline,1.2
drug:DM1619,20830-81-3,GSM1454170|GSM1454584|GSM1454585|GSM1454982|GSM1454989|GSM1455007|GSM1455033|GSM1455057|GSM1455135|GSM1455146|GSM1455186|GSM1455189|GSM1455192|GSM1455424|GSM1455432|GSM1456039|GSM1456045|GSM1456067|GSM1456379|GSM1456382|GSM1456385,1 mg/kg,Daunorubicin,DB00694,GSE59927,rat,GSM1455547|GSM1455552|GSM1455649,GPL5425,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O,5 d,Kidney,Saline,1.2
drug:DM2897,38194-50-2,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,23 mg/kg,Sulindac,DB00605,GSE59927,rat,GSM1456673|GSM1456817|GSM1456838,GPL5425,CC\1=C(CC(O)=O)c2cc(F)ccc2C1=C\c3ccc(cc3)[S](C)=O,1 d,Liver,Corn Oil,1.2
drug:DM3794,15468-34-5,GSM1461921|GSM1462038,40 mg/kg,Altretamine,DB00488,GSE59927,rat,GSM1461855|GSM1461856|GSM1461857,GPL5425,[Cl-].CN(C)c1nc(nc(n1)[NH+](C)C)N(C)C,1 d,Spleen,Corn Oil,1.2
drug:DM2819,57-83-0,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,164 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1458035|GSM1458036,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.25 d,Liver,Corn Oil,1.2
drug:DM2818,57-83-0,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,164 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1457483|GSM1458385|GSM1458654,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1 d,Liver,Corn Oil,1.2
drug:DM2817,57-83-0,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,164 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1456926|GSM1456927|GSM1458860,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5 d,Liver,Corn Oil,1.2
drug:DM2816,57-83-0,GSM1456836|GSM1456888|GSM1457035|GSM1457133|GSM1457527|GSM1457593|GSM1457881|GSM1457941|GSM1457944|GSM1458727|GSM1458955|GSM1459878|GSM1459879|GSM1459880|GSM1459956|GSM1459957|GSM1459958|GSM1460302|GSM1460303|GSM1460337|GSM1460416|GSM1460536|GSM1460794|GSM1460839|GSM1460871|GSM1460957|GSM1460961|GSM1460985|GSM1460987|GSM1461045|GSM1461069|GSM1461074|GSM1461083|GSM1461094|GSM1461103|GSM1461113|GSM1461114|GSM1461403|GSM1461423|GSM1461445|GSM1461474|GSM1461476|GSM1461676,164 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1456923|GSM1456924|GSM1456925,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3 d,Liver,Corn Oil,1.2
drug:DM2815,57-83-0,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,11.3 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1458638|GSM1458858|GSM1458859,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5 d,Liver,Corn Oil,1.2
drug:DM2814,57-83-0,GSM1456836|GSM1456888|GSM1457035|GSM1457133|GSM1457527|GSM1457593|GSM1457881|GSM1457941|GSM1457944|GSM1458727|GSM1458955|GSM1459878|GSM1459879|GSM1459880|GSM1459956|GSM1459957|GSM1459958|GSM1460302|GSM1460303|GSM1460337|GSM1460416|GSM1460536|GSM1460794|GSM1460839|GSM1460871|GSM1460957|GSM1460961|GSM1460985|GSM1460987|GSM1461045|GSM1461069|GSM1461074|GSM1461083|GSM1461094|GSM1461103|GSM1461113|GSM1461114|GSM1461403|GSM1461423|GSM1461445|GSM1461474|GSM1461476|GSM1461676,11.3 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1458092|GSM1458093|GSM1458839,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3 d,Liver,Corn Oil,1.2
drug:DM2813,57-83-0,GSM1456921|GSM1457034|GSM1457105|GSM1457526|GSM1457592|GSM1457934|GSM1458083|GSM1458142|GSM1458887|GSM1459260|GSM1459261|GSM1459864|GSM1459865|GSM1459866|GSM1459954|GSM1459955|GSM1460249|GSM1460301|GSM1460394|GSM1460415|GSM1460573|GSM1460662|GSM1460792|GSM1460838|GSM1460860|GSM1460948|GSM1460960|GSM1461012|GSM1461024|GSM1461044|GSM1461054|GSM1461068|GSM1461400|GSM1461402|GSM1461422|GSM1461444|GSM1461675,11.3 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1458090|GSM1458091,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1 d,Liver,Corn Oil,1.2
drug:DM2812,57-83-0,GSM1456835|GSM1456917|GSM1457032|GSM1457033|GSM1457104|GSM1457106|GSM1457525|GSM1457579|GSM1458082|GSM1458141|GSM1458544|GSM1458866|GSM1458886|GSM1459800|GSM1459801|GSM1459802|GSM1461395|GSM1461396|GSM1461469|GSM1461470,11.3 mg/kg,Progesterone,DB00396,GSE59927,rat,GSM1458087|GSM1458088|GSM1458089,GPL5425,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.25 d,Liver,Corn Oil,1.2
drug:DM2811,81131-70-6,GSM1456836|GSM1456888|GSM1457035|GSM1457133|GSM1457527|GSM1457593|GSM1457881|GSM1457941|GSM1457944|GSM1458727|GSM1458955|GSM1459878|GSM1459879|GSM1459880|GSM1459956|GSM1459957|GSM1459958|GSM1460302|GSM1460303|GSM1460337|GSM1460416|GSM1460536|GSM1460794|GSM1460839|GSM1460871|GSM1460957|GSM1460961|GSM1460985|GSM1460987|GSM1461045|GSM1461069|GSM1461074|GSM1461083|GSM1461094|GSM1461103|GSM1461113|GSM1461114|GSM1461403|GSM1461423|GSM1461445|GSM1461474|GSM1461476|GSM1461676,1200 mg/kg,Pravastatin,DB00175,GSE59927,rat,GSM1461655|GSM1461656,GPL5425,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12,3 d,Liver,Corn Oil,1.2
drug:DM2810,81131-70-6,GSM1456889|GSM1456922|GSM1457134|GSM1457518|GSM1457554|GSM1457594|GSM1457882|GSM1458040|GSM1458084|GSM1459881|GSM1459882|GSM1459883|GSM1460267|GSM1460277|GSM1460280|GSM1460282|GSM1460338|GSM1460417|GSM1460537|GSM1460554|GSM1460826|GSM1460840|GSM1460887|GSM1460949|GSM1460958|GSM1460986|GSM1460988|GSM1461046|GSM1461055|GSM1461070|GSM1461475|GSM1461686,1200 mg/kg,Pravastatin,DB00175,GSE59927,rat,GSM1459860|GSM1459861|GSM1459862,GPL5425,[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@@H]12,5 d,Liver,Corn Oil,1.2
drug:DM2878,111542-93-9,GSM1456836|GSM1456888|GSM1457035|GSM1457133|GSM1457527|GSM1457593|GSM1457881|GSM1457941|GSM1457944|GSM1458727|GSM1458955|GSM1459878|GSM1459879|GSM1459880|GSM1459956|GSM1459957|GSM1459958|GSM1460302|GSM1460303|GSM1460337|GSM1460416|GSM1460536|GSM1460794|GSM1460839|GSM1460871|GSM1460957|GSM1460961|GSM1460985|GSM1460987|GSM1461045|GSM1461069|GSM1461074|GSM1461083|GSM1461094|GSM1461103|GSM1461113|GSM1461114|GSM1461403|GSM1461423|GSM1461445|GSM1461474|GSM1461476|GSM1461676,450 mg/kg,Sparfloxacin,DB01208,GSE59927,rat,GSM1457774|GSM1457775|GSM1457776,GPL5425,CC1CN(CC(C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,3 d,Liver,Corn Oil,1.2
drug:DM3210,665-66-7,GSM1457247|GSM1457567|GSM1457767|GSM1458130|GSM1458884|GSM1458999|GSM1460128|GSM1460148|GSM1460184|GSM1460621|GSM1460703|GSM1460799|GSM1460893|GSM1461528|GSM1461540,58 mg/kg,Amantadine,DB00915,GSE59927,rat,GSM1458870|GSM1458944|GSM1458945,GPL5425,[Cl-].NC12CC3CC(CC(C3)C1)C2.[H+],1 d,Liver,Water,1.2
drug:DM1108,102-54-5,GSM1454345|GSM1454371|GSM1454633|GSM1454634|GSM1454635|GSM1454783|GSM1454799|GSM1455034|GSM1455040|GSM1455204|GSM1455225|GSM1455309|GSM1455318|GSM1455327|GSM1455384|GSM1455404|GSM1455470|GSM1455480|GSM1455529|GSM1455577|GSM1455756|GSM1456103|GSM1456135|GSM1456182,330 mg/kg,Ferrocene,,GSE59927,rat,GSM1456154|GSM1456201|GSM1456219,GPL5425,[Fe++].[cH-]1cccc1.[cH-]2cccc2,1 d,Kidney,CMC,1.2
drug:DM1109,102-54-5,GSM1454372|GSM1454373|GSM1454636|GSM1454637|GSM1454651|GSM1454777|GSM1454800|GSM1455035|GSM1455041|GSM1455050|GSM1455215|GSM1455246|GSM1455310|GSM1455328|GSM1455373|GSM1455405|GSM1455471|GSM1455481|GSM1455519|GSM1456085|GSM1456104|GSM1456136,330 mg/kg,Ferrocene,,GSE59927,rat,GSM1456155|GSM1456176|GSM1456362,GPL5425,[Fe++].[cH-]1cccc1.[cH-]2cccc2,3 d,Kidney,CMC,1.2
drug:DM3211,26787-78-0,GSM1457247|GSM1457567|GSM1457767|GSM1458130|GSM1458884|GSM1458999|GSM1460128|GSM1460148|GSM1460184|GSM1460621|GSM1460703|GSM1460799|GSM1460893|GSM1461528|GSM1461540,1100 mg/kg,Amoxicillin,DB01060,GSE59927,rat,GSM1460801|GSM1460812|GSM1460895,GPL5425,O.O.O.CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,1 d,Liver,Water,1.2
