id,cell_type,ctrl_ids,drug_name,geo_id,organism,pert_ids,platform,version
drug:P5522,Melanoma Cell|Cultured Cell Line|Cells|Clone Cells,GSM864274|GSM864275,dimethyl sulfoxide|butan-2-one|inhibitor,GSE35230,human,GSM864268|GSM864269|GSM864270|GSM864271|GSM864272|GSM864273,GPL570,2.0
drug:P5520,Melanoma Cell|Cultured Cell Line|Cells|Clone Cells,GSM864274|GSM864275,dimethyl sulfoxide|butan-2-one|inhibitor,GSE35230,human,GSM864263|GSM864264|GSM864265,GPL570,2.0
drug:P5521,Melanoma Cell|Cultured Cell Line|Cells|Clone Cells,GSM864274|GSM864275,dimethyl sulfoxide|butan-2-one|inhibitor,GSE35230,human,GSM864266|GSM864267,GPL570,2.0
drug:P5526,Melanoma Cell|Cells|Clone Cells,GSM864274|GSM864275,dimethyl sulfoxide|butan-2-one|inhibitor,GSE35230,human,GSM864288|GSM864289|GSM864290|GSM864291|GSM864292|GSM864293,GPL570,2.0
drug:P5527,Entire breast|Body tissue|Tissue type,GSM877496|GSM877508,calcitriol,GSE35925,human,GSM877497|GSM877509,GPL570,2.0
drug:P5524,Melanoma Cell|Cells|Clone Cells,GSM864274|GSM864275,dimethyl sulfoxide|butan-2-one|inhibitor,GSE35230,human,GSM864282|GSM864283|GSM864284,GPL570,2.0
drug:P1573,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230863|GSM1230864|GSM1230865,paclitaxel|eribulin,GSE50831,human,GSM1230734|GSM1230735|GSM1230736,GPL570,2.0
drug:P1572,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230863|GSM1230864|GSM1230865,eribulin|paclitaxel,GSE50831,human,GSM1230731|GSM1230732|GSM1230733,GPL570,2.0
drug:P1575,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230863|GSM1230864|GSM1230865,paclitaxel|eribulin,GSE50831,human,GSM1230743|GSM1230744|GSM1230745,GPL570,2.0
drug:P1574,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230863|GSM1230864|GSM1230865,eribulin|paclitaxel,GSE50831,human,GSM1230740|GSM1230741|GSM1230742,GPL570,2.0
drug:P1577,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230863|GSM1230864|GSM1230865,paclitaxel|eribulin,GSE50831,human,GSM1230752|GSM1230753|GSM1230754,GPL570,2.0
drug:P5663,Cultured Cell Line|Hip region structure|Cells [Chemical/Ingredient],GSM958218|GSM958219,,GSE39210,human,GSM958226|GSM958227,GPL6244,2.0
drug:P5662,Cultured Cell Line|Cells [Chemical/Ingredient],GSM958218|GSM958219,,GSE39210,human,GSM958222|GSM958223,GPL6244,2.0
drug:P5665,Cultured Cell Line|Hip region structure|Cells [Chemical/Ingredient],GSM958218|GSM958219,,GSE39210,human,GSM958232|GSM958233,GPL6244,2.0
drug:P5664,Cultured Cell Line|Hip region structure|Cells [Chemical/Ingredient],GSM958218|GSM958219,,GSE39210,human,GSM958228|GSM958229,GPL6244,2.0
drug:P5667,Cultured Cell Line|Hip region structure|Cells [Chemical/Ingredient],GSM958224|GSM958225,,GSE39210,human,GSM958220|GSM958221,GPL6244,2.0
drug:P5666,Cultured Cell Line|Hip region structure|Cells [Chemical/Ingredient],GSM958218|GSM958219,,GSE39210,human,GSM958234|GSM958235,GPL6244,2.0
drug:P5668,Cultured Cell Line|Hip region structure|Cells [Chemical/Ingredient],GSM958224|GSM958225,,GSE39210,human,GSM958222|GSM958223,GPL6244,2.0
drug:P4689,Cultured Cell Line|B-Lymphocytes|Human Cell Line,GSM573702|GSM573703|GSM573704|GSM573783|GSM573784|GSM573785,,GSE23394,human,GSM573708|GSM573709|GSM573710,GPL570,2.0
drug:P1716,Cultured Cell Line|Colon structure (body structure)|Human body structure|Malignant Epithelial Cell,GSM1253146|GSM1253151,,GSE51811,human,GSM1253150|GSM1253155,GPL10558,2.0
drug:P1312,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230773|GSM1230774|GSM1230775,eribulin|paclitaxel,GSE50831,human,GSM1230758|GSM1230759|GSM1230760,GPL570,2.0
drug:P4648,Cultured Cell Line|Embryo|Fibroblasts|Cells [Chemical/Ingredient],GSM552288|GSM552289|GSM552290,carcinogenic agent,GSE22180,mouse,GSM552261|GSM552262|GSM552263,GPL1261,2.0
drug:P1318,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230773|GSM1230774|GSM1230775,eribulin|paclitaxel,GSE50831,human,GSM1230785|GSM1230786|GSM1230787,GPL570,2.0
drug:P129,Urinary Bladder|Cultured Cell Line|Entire cell|Malignant Epithelial Cell,GSM1022248|GSM1022249,inhibitor,GSE41754,human,GSM1022238|GSM1022239,"[GPL10558, GPL13534]",2.0
drug:P126,Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Cells [Chemical/Ingredient],GSM1022240|GSM1022241,inhibitor,GSE41754,human,GSM1022254|GSM1022255,"[GPL10558, GPL13534]",2.0
drug:P127,Urinary Bladder|Cultured Cell Line|Entire cell|Malignant Epithelial Cell,GSM1022248|GSM1022249,inhibitor,GSE41754,human,GSM1022234|GSM1022235,"[GPL10558, GPL13534]",2.0
drug:P124,Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Cells [Chemical/Ingredient],GSM1022240|GSM1022241,inhibitor,GSE41754,human,GSM1022250|GSM1022251,"[GPL10558, GPL13534]",2.0
drug:P650,Myoblasts|Cells,GSM1131214|GSM1131215|GSM1131216,ethanol,GSE46492,mouse,GSM1131202|GSM1131203|GSM1131204|GSM1131205,GPL6885,2.0
drug:P651,Myoblasts|Cells,GSM1131220|GSM1131221|GSM1131222,ethanol,GSE46492,mouse,GSM1131202|GSM1131203|GSM1131204|GSM1131205,GPL6885,2.0
drug:P652,Liver parenchyma|Mouse Liver|Body tissue|Entire cell|Entire liver,GSM1132561|GSM1132562|GSM1132563|GSM1132564|GSM1132565|GSM1132566,zinc oxide|nanoparticle,GSE46568,mouse,GSM1132543|GSM1132544|GSM1132545|GSM1132546|GSM1132547|GSM1132548,GPL6246,2.0
drug:P654,Liver parenchyma|Mouse Liver|Body tissue|Entire cell|Entire liver,GSM1132561|GSM1132562|GSM1132563|GSM1132564|GSM1132565|GSM1132566,zinc oxide|nanoparticle,GSE46568,mouse,GSM1132555|GSM1132556|GSM1132557|GSM1132558|GSM1132559|GSM1132560,GPL6246,2.0
drug:P656,Liver parenchyma|Mouse Liver|Body tissue|Entire cell|Entire liver,GSM1132584|GSM1132585|GSM1132586|GSM1132587|GSM1132588,zinc oxide|nanoparticle,GSE46568,mouse,GSM1132543|GSM1132544|GSM1132545|GSM1132546|GSM1132547|GSM1132548,GPL6246,2.0
drug:P657,Liver parenchyma|Mouse Liver|Body tissue|Entire cell|Entire liver,GSM1132584|GSM1132585|GSM1132586|GSM1132587|GSM1132588,zinc oxide|nanoparticle,GSE46568,mouse,GSM1132549|GSM1132550|GSM1132551|GSM1132552|GSM1132553|GSM1132554,GPL6246,2.0
drug:P658,Liver parenchyma|Mouse Liver|Body tissue|Entire cell|Entire liver,GSM1132584|GSM1132585|GSM1132586|GSM1132587|GSM1132588,zinc oxide|nanoparticle,GSE46568,mouse,GSM1132555|GSM1132556|GSM1132557|GSM1132558|GSM1132559|GSM1132560,GPL6246,2.0
drug:P122,Cultured Cell Line|Entire cell|HL60|Cells [Chemical/Ingredient],GSM1022240|GSM1022241,inhibitor,GSE41754,human,GSM1022244|GSM1022245,"[GPL10558, GPL13534]",2.0
drug:P123,Cultured Cell Line|Entire cell|HL60|Cells [Chemical/Ingredient],GSM1022240|GSM1022241,inhibitor,GSE41754,human,GSM1022246|GSM1022247,"[GPL10558, GPL13534]",2.0
drug:P834,Body tissue|Entire liver|Mouse Liver,GSM1229293|GSM1229294|GSM1229295|GSM1229296|GSM1229297|GSM1229298|GSM1229299|GSM1229300,cobamide,GSE50789,mouse,GSM1229253|GSM1229254|GSM1229255|GSM1229256|GSM1229257|GSM1229258|GSM1229259|GSM1229260,GPL1261,2.0
drug:P120,Urinary Bladder|Cultured Cell Line|Entire cell|HL60|Malignant Epithelial Cell|Cells [Chemical/Ingredient],GSM1022240|GSM1022241,inhibitor,GSE41754,human,GSM1022238|GSM1022239,"[GPL10558, GPL13534]",2.0
drug:P121,Cultured Cell Line|Entire cell|HL60|Cells [Chemical/Ingredient],GSM1022240|GSM1022241,inhibitor,GSE41754,human,GSM1022242|GSM1022243,"[GPL10558, GPL13534]",2.0
drug:P3038,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624802|GSM1624803,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624812|GSM1624813,GPL6244,2.0
drug:P3036,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624802|GSM1624803,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624804|GSM1624805,GPL6244,2.0
drug:P3037,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624802|GSM1624803,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624808|GSM1624809,GPL6244,2.0
drug:P3034,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624802|GSM1624803,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624796|GSM1624797,GPL6244,2.0
drug:P3035,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624802|GSM1624803,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624800|GSM1624801,GPL6244,2.0
drug:P3032,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624802|GSM1624803,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624788|GSM1624789,GPL6244,2.0
drug:P3030,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624798|GSM1624799,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624812|GSM1624813,GPL6244,2.0
drug:P3031,Squamous epithelial cell|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM1624798|GSM1624799,cisplatin|platinum|N(6)-(1-carboxyethyl)-L-lysine,GSE66549,human,GSM1624816|GSM1624817,GPL6244,2.0
drug:P3969,MCF-7 Cells|Cells [Chemical/Ingredient],GSM344722|GSM344970,,GSE13733,human,GSM345067|GSM345070,GPL6884,2.0
drug:P4201,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398808|GSM398809,GPL6247,2.0
drug:P4202,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398810|GSM398811,GPL6247,2.0
drug:P4206,Spinal Cord,GSM398714|GSM398715,ethanol|6alpha-methylprednisolone,GSE15878,rat,GSM398820|GSM398821,GPL6247,2.0
drug:P4207,Spinal Cord,GSM398718|GSM398719,water|6alpha-methylprednisolone,GSE15878,rat,GSM398720|GSM398721,GPL6247,2.0
drug:P1697,Lung|Body tissue|Organ|Entire cerebellum,GSM1240573|GSM1240574|GSM1240575|GSM1240576,glucocorticoid|dodecaboron|dexamethasone,GSE51213,mouse,GSM1240569|GSM1240570|GSM1240571|GSM1240572,GPL1261,2.0
drug:P5550,Body tissue|Prefrontal Cortex,GSM884930|GSM884931|GSM884932|GSM884933|GSM884934|GSM884935|GSM884936|GSM884937,inhibitor,GSE36237,mouse,GSM884914|GSM884915|GSM884916|GSM884917|GSM884918|GSM884919|GSM884920|GSM884921,GPL1261,2.0
drug:P2787,Aorta|Parathyroid gland|Body tissue|Entire bone (organ),GSM1572171|GSM1572172|GSM1572173,hormone,GSE64485,mouse,GSM1572203|GSM1572204|GSM1572205,GPL6885,2.0
drug:P2786,Aorta|Parathyroid gland|Body tissue|Entire bone (organ),GSM1572171|GSM1572172|GSM1572173,hormone,GSE64485,mouse,GSM1572200|GSM1572201|GSM1572202,GPL6885,2.0
drug:P2783,Parathyroid gland|Body tissue|Entire bone (organ),GSM1572171|GSM1572172|GSM1572173,hormone,GSE64485,mouse,GSM1572186|GSM1572187|GSM1572188,GPL6885,2.0
drug:P2782,Parathyroid gland|Body tissue|Entire bone (organ),GSM1572171|GSM1572172|GSM1572173,hormone|N-benzyladenine,GSE64485,mouse,GSM1572183|GSM1572184|GSM1572185,GPL6885,2.0
drug:P2781,Parathyroid gland|Body tissue|Entire bone (organ),GSM1572171|GSM1572172|GSM1572173,hormone,GSE64485,mouse,GSM1572177|GSM1572178|GSM1572179,GPL6885,2.0
drug:P2780,Parathyroid gland|Body tissue|Entire bone (organ),GSM1572171|GSM1572172|GSM1572173,hormone,GSE64485,mouse,GSM1572174|GSM1572175|GSM1572176,GPL6885,2.0
drug:P2563,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503023|GSM1503055,GPL4685,2.0
drug:P2562,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503021|GSM1503053,GPL4685,2.0
drug:P2561,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503019|GSM1503051,GPL4685,2.0
drug:P1505,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230836|GSM1230837|GSM1230838,paclitaxel|eribulin,GSE50831,human,GSM1230770|GSM1230771|GSM1230772,GPL570,2.0
drug:P2567,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503031|GSM1503063,GPL4685,2.0
drug:P2566,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503029|GSM1503061,GPL4685,2.0
drug:P2565,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503027|GSM1503059,GPL4685,2.0
drug:P2569,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503035|GSM1503067,GPL4685,2.0
drug:P2568,Cultured Cell Line|Cells|Entire breast|Cells [Chemical/Ingredient],GSM1503032|GSM1503064,"4,4'-diaminodiphenylmethane|inhibitor|(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile",GSE61364,human,GSM1503033|GSM1503065,GPL4685,2.0
drug:P3967,MCF-7 Cells|Cells [Chemical/Ingredient],GSM344722|GSM344970,,GSE13733,human,GSM344976|GSM344978,GPL6884,2.0
drug:P3192,Cultured Cell Line,GSM1671979|GSM1672057|GSM1672058,,GSE68453,human,GSM1671956|GSM1671994|GSM1672052,GPL10558,2.0
drug:P4232,Spinal Cord,GSM398718|GSM398719,water|6alpha-methylprednisolone,GSE15878,rat,GSM398810|GSM398811,GPL6247,2.0
drug:P1683,Lung|Structure of parenchyma of lung,GSM1230992|GSM1230993,bromide,GSE50836,mouse,GSM1230988|GSM1230989,GPL6246,2.0
drug:P1682,Lung|Structure of parenchyma of lung,GSM1230992|GSM1230993,bromide,GSE50836,mouse,GSM1230986|GSM1230987,GPL6246,2.0
drug:P1681,Lung|Structure of parenchyma of lung,GSM1230990|GSM1230991,bromide,GSE50836,mouse,GSM1230988|GSM1230989,GPL6246,2.0
drug:P3961,Mesenchymal Stem Cells|Osteoblasts|Structure of bone marrow of vertebral body,GSM342994|GSM342996,,GSE13604,human,GSM342995|GSM342997,GPL570,2.0
drug:P1686,Cells|Cultured Cell Line,GSM1234327|GSM1234331|GSM1234336|GSM1234339,dimethyl sulfoxide,GSE50994,human,GSM1234333|GSM1234338|GSM1234341,GPL6244,2.0
drug:P1685,Cells|Cultured Cell Line,GSM1234327|GSM1234331|GSM1234336|GSM1234339,dimethyl sulfoxide,GSE50994,human,GSM1234321|GSM1234324|GSM1234328|GSM1234332,GPL6244,2.0
drug:P3963,Amygdaloid structure,GSM343137|GSM343275,,GSE13624,rat,GSM343280|GSM343281,GPL1355,2.0
drug:P1699,Cells|Serum|Neoplastic Stem Cells,GSM1242414|GSM1242418|GSM1242422|GSM1242426|GSM1242430|GSM1242450|GSM1242454|GSM1242463|GSM1242467,sunitinib|dimethyl sulfoxide,GSE51305,human,GSM1242415|GSM1242419|GSM1242423|GSM1242427|GSM1242431|GSM1242451|GSM1242455|GSM1242464,GPL11532,2.0
drug:P1140,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,eribulin|paclitaxel,GSE50831,human,GSM1230857|GSM1230858|GSM1230859,GPL570,2.0
drug:P1141,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,paclitaxel|eribulin,GSE50831,human,GSM1230860|GSM1230861|GSM1230862,GPL570,2.0
drug:P1142,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,eribulin|paclitaxel,GSE50831,human,GSM1230866|GSM1230867|GSM1230868,GPL570,2.0
drug:P1143,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,paclitaxel|eribulin,GSE50831,human,GSM1230869|GSM1230870|GSM1230871,GPL570,2.0
drug:P1144,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,eribulin|paclitaxel,GSE50831,human,GSM1230875|GSM1230876|GSM1230877,GPL570,2.0
drug:P1145,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,paclitaxel|eribulin,GSE50831,human,GSM1230878|GSM1230879|GSM1230880,GPL570,2.0
drug:P1146,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,eribulin|paclitaxel,GSE50831,human,GSM1230884|GSM1230885|GSM1230886,GPL570,2.0
drug:P1147,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230728|GSM1230729|GSM1230730,paclitaxel|eribulin,GSE50831,human,GSM1230887|GSM1230888|GSM1230889,GPL570,2.0
drug:P1148,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230737|GSM1230738|GSM1230739,eribulin|paclitaxel,GSE50831,human,GSM1230704|GSM1230705|GSM1230706,GPL570,2.0
drug:P1149,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230737|GSM1230738|GSM1230739,paclitaxel|eribulin,GSE50831,human,GSM1230707|GSM1230708|GSM1230709,GPL570,2.0
drug:P4082,Lung|Cultured Cell Line|large latent transforming growth factor-beta complex|Cells [Chemical/Ingredient],GSM381781|GSM381782|GSM381801|GSM381802,dimethyl sulfoxide,GSE15287,mouse,GSM381793|GSM381794|GSM381813|GSM381814,GPL6333,2.0
drug:P2661,Entire skin|Body tissue|Transplanted tissue,GSM1508081|GSM1508082|GSM1508083|GSM1508084|GSM1508085,,GSE61551,mouse,GSM1508076|GSM1508077|GSM1508078|GSM1508079|GSM1508080,GPL1261,2.0
drug:P5518,Melanoma Cell|Cultured Cell Line|Cells|Clone Cells,GSM864257|GSM864258|GSM864294,dimethyl sulfoxide|butan-2-one|inhibitor,GSE35230,human,GSM864288|GSM864289|GSM864290|GSM864291|GSM864292|GSM864293,GPL570,2.0
drug:P5686,Cells|keratinocyte|Body tissue|Foreskin of penis|Cells [Chemical/Ingredient],GSM960281|GSM960289|GSM960297,cidofovir(2-),GSE39293,human,GSM960282|GSM960290|GSM960298,GPL570,2.0
drug:P3711,"Macrophages, Alveolar|Cells [Chemical/Ingredient]",GSM228444|GSM228445|GSM228446,poly(styrene),GSE8997,mouse,GSM228459|GSM228460|GSM228461|GSM228462|GSM228463|GSM228464,GPL8321,2.0
drug:P3710,"Macrophages, Alveolar|Cells [Chemical/Ingredient]",GSM228444|GSM228445|GSM228446,poly(styrene),GSE8997,mouse,GSM228447|GSM228448|GSM228449|GSM228450|GSM228451|GSM228452|GSM228453|GSM228454|GSM228455|GSM228456|GSM228457|GSM228458,GPL8321,2.0
drug:P1507,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230836|GSM1230837|GSM1230838,paclitaxel|eribulin,GSE50831,human,GSM1230779|GSM1230780|GSM1230781,GPL570,2.0
drug:P5811,Bone Marrow|Cultured Cell Line|T-Lymphocyte|Jurkat Cells|Cells [Chemical/Ingredient],GSM998566|GSM998567,dimethyl sulfoxide,GSE40635,human,GSM998568|GSM998569,GPL570,2.0
drug:P5151,MCF-7 Cells|Cultured Cell Line|Cells [Chemical/Ingredient],GSM710153|GSM710154,actinomycin D|dimethyl sulfoxide,GSE28662,human,GSM710155|GSM710156|GSM710157|GSM710158|GSM710159|GSM710160,GPL3921,2.0
drug:P5346,"Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line",GSM824086|GSM824087|GSM824088|GSM824089,organophosphorus compound|ethyl,GSE33325,human,GSM824114|GSM824115|GSM824116|GSM824117,GPL570,2.0
drug:P5347,"Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line",GSM824086|GSM824087|GSM824088|GSM824089,organophosphorus compound|ethyl,GSE33325,human,GSM824121|GSM824122|GSM824123|GSM824124,GPL570,2.0
drug:P5344,"Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line",GSM824086|GSM824087|GSM824088|GSM824089,organophosphorus compound|ethyl,GSE33325,human,GSM824106|GSM824107|GSM824108|GSM824109,GPL570,2.0
drug:P5345,"Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line",GSM824086|GSM824087|GSM824088|GSM824089,organophosphorus compound|ethyl,GSE33325,human,GSM824110|GSM824111|GSM824112|GSM824113,GPL570,2.0
drug:P5342,Cells [Chemical/Ingredient],GSM823414|GSM823415|GSM823416,estrogen,GSE33287,human,GSM823426|GSM823427|GSM823428,GPL10558,2.0
drug:P5343,"Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line",GSM824086|GSM824087|GSM824088|GSM824089,organophosphorus compound|ethyl,GSE33325,human,GSM824102|GSM824103|GSM824104|GSM824105,GPL570,2.0
drug:P5340,Cells [Chemical/Ingredient],GSM823414|GSM823415|GSM823416,estrogen,GSE33287,human,GSM823420|GSM823421|GSM823422,GPL10558,2.0
drug:P1527,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230836|GSM1230837|GSM1230838,paclitaxel|eribulin,GSE50831,human,GSM1230887|GSM1230888|GSM1230889,GPL570,2.0
drug:P5348,"Myocytes, Cardiac|Cells|Embryonic Stem Cells|WA09 Cell Line",GSM824090|GSM824091|GSM824092|GSM824093,organophosphorus compound|ethyl,GSE33325,human,GSM824102|GSM824103|GSM824104|GSM824105,GPL570,2.0
drug:P4033,Cells [Chemical/Ingredient],GSM360300|GSM360301|GSM360302,retinoic acid,GSE14427,human,GSM360279|GSM360280,GPL6102,2.0
drug:P1521,"Cultured Cell Line|Cells|Ovarian|Tumor cells, malignant",GSM1230836|GSM1230837|GSM1230838,paclitaxel|eribulin,GSE50831,human,GSM1230860|GSM1230861|GSM1230862,GPL570,2.0
drug:P5728,Lung|Lung|Body tissue,GSM986367|GSM986368|GSM986369|GSM986370|GSM986371|GSM986372|GSM986373|GSM986374,bleomycin A2,GSE40151,mouse,GSM986391|GSM986392|GSM986393|GSM986394|GSM986395|GSM986396|GSM986397|GSM986398,GPL1261,2.0
drug:P4319,macrophage|Body tissue,GSM411190|GSM411197|GSM411209,donor,GSE16385,human,GSM411192|GSM411199|GSM411211,GPL570,2.0
drug:P4944,Epithelial Cells|Kidney|Cultured Cell Line|Cells|Cells [Chemical/Ingredient],GSM671734|GSM671735|GSM671736,biomarker,GSE27182,human,GSM671728|GSM671729|GSM671730,GPL570,2.0
drug:P5635,Cultured Cell Line|Oral cavity|Atypical Glandular Cell|Cells [Chemical/Ingredient],GSM931784|GSM931787|GSM931788|GSM931790|GSM931793|GSM931802|GSM931803|GSM931804|GSM931808,dimethyl sulfoxide|inhibitor,GSE38008,human,GSM931796|GSM931797|GSM931805,GPL6480,2.0
drug:P4030,Cells [Chemical/Ingredient],GSM360288|GSM360289|GSM360290,retinoic acid,GSE14427,human,GSM360309|GSM360310|GSM360311,GPL6102,2.0
drug:P5496,Cultured Cell Line|peripheral blood|HL-60 Cells|HL60|Cells [Chemical/Ingredient],GSM853013|GSM853024|GSM853035,all-trans-retinoic acid,GSE34672,human,GSM853015|GSM853026|GSM853037,GPL10558,2.0
