gene	GSM5632354	GSM5632355	GSM5632356	GSM5632357	GSM5632358	GSM5632359	GSM5632360	GSM5632361	GSM5632362	GSM5632363	GSM5632364	GSM5632365
Scg2	3	3	2	1	2	1	0	0	1	3	3	3
Scg3	0	0	1	0	0	0	0	0	0	3	0	0
Scg5	0	1	2	2	0	0	0	3	1	0	3	2
Scgb1a1	1	0	0	0	0	0	0	0	0	0	0	0
Scgb1b30	1	0	0	0	0	0	1	0	0	0	1	2
Scgb1c1	7	4	12	1	5	2	3	26	12	12	15	16
Scgb1d2	0	0	0	0	1	3	1	0	0	1	1	3
Scgb2a1	0	0	0	0	0	0	0	0	0	0	0	0
Scgb2a2	2	0	1	1	0	0	0	0	4	0	1	7
Scgb2b2	0	0	0	0	0	0	0	0	0	0	0	0
Scgb2b24	0	0	0	0	0	0	0	0	0	0	0	0
Scgb3a1	2	0	0	0	0	0	0	0	1	1	0	1
Scgb3a2	0	0	0	0	0	0	0	0	0	0	0	0
Scgn	0	1	0	2	0	1	0	0	0	1	0	0
Schip1	238	119	221	88	108	76	77	96	174	131	212	239
Scimp	13	2	4	1	0	0	1	1	0	2	3	1
Scin	2690	1316	2715	1380	1552	1097	1174	1348	1989	1553	2368	2266
Sclt1	494	291	452	217	358	193	228	293	392	328	442	378
Scly	421	209	349	150	176	150	155	193	315	253	376	387
Scmh1	1083	491	939	490	536	453	412	468	752	656	926	947
Scml2	832	305	693	349	506	292	332	456	552	515	685	753
Scml4	151	71	152	84	103	83	132	122	189	167	176	244
Scn10a	1	0	0	0	2	0	1	0	0	1	0	1
Scn11a	0	0	0	0	0	1	0	0	1	0	0	0
Scn1a	137	21	64	27	40	30	27	19	38	63	93	72
Scn1b	89	68	90	56	42	49	44	70	115	54	89	133
Scn2a1	97	39	106	63	54	50	94	47	119	111	153	134
Scn2b	957	424	909	364	391	355	327	330	626	553	804	920
Scn3a	98	46	99	43	52	24	98	74	99	58	60	77
Scn3b	18	12	21	1	18	9	13	11	14	18	12	43
Scn4a	41	27	52	16	11	14	36	41	40	57	73	80
Scn4b	8	2	5	1	4	5	3	3	6	6	9	5
Scn5a	10	4	31	12	13	15	13	19	26	25	21	17
Scn7a	5	1	1	0	3	0	0	2	1	1	10	1
Scn8a	54	25	45	23	39	16	40	29	47	40	69	50
Scn9a	2	1	1	1	4	3	1	5	1	0	0	2
Scnm1	250	152	229	91	128	103	107	135	202	162	229	209
Scnn1a	50	21	51	16	25	15	23	20	38	47	60	62
Scnn1b	36	6	28	18	42	11	18	34	24	19	54	54
Scnn1d	1	0	0	0	2	1	0	2	4	2	5	2
Scnn1g	0	0	0	0	0	0	0	0	0	0	0	0
Sco1	317	153	284	124	169	121	133	182	220	190	300	304
Scoc	862	513	777	376	480	344	386	428	644	535	847	1021
Scp2	1101	595	1027	461	571	439	460	596	911	736	1033	988
Scp2d1	6	3	5	5	1	0	2	1	4	0	7	4
Scpep1	2482	1290	2074	1058	1353	940	1045	1287	1878	1627	2070	2475
Scrg1	1328	742	1243	613	765	553	522	534	840	811	1136	1107
Scrib	2469	1296	2366	1081	1004	978	935	949	1920	1639	2086	2502
Scrn1	191	72	185	66	73	68	65	54	93	103	126	161
Scrn2	236	145	228	87	120	86	88	106	121	147	182	234
Scrn3	472	224	493	197	275	200	246	272	392	311	427	468
Scrt1	0	0	0	0	0	0	0	0	0	0	1	1
Scrt2	3	0	5	3	1	2	1	0	0	2	1	6
Sct	4	2	5	0	2	2	1	2	2	0	5	4
Sctr	5	2	4	4	4	3	4	4	7	3	2	4
Scube1	777	265	852	375	331	335	258	249	578	513	560	635
Scube2	848	342	657	182	219	159	98	78	116	198	288	300
Scube3	4763	2269	5178	2282	2203	2054	1850	2054	3977	3368	4375	5043
Scx	240	125	179	51	85	56	55	54	62	73	124	129
Scyl1	2951	1614	2820	1292	1595	1240	1382	1504	2378	1896	2714	2892
Scyl2	1368	625	1239	593	848	552	548	696	932	875	1161	1295
Scyl3	577	227	473	257	354	252	265	297	468	373	568	585
Sdad1	839	284	724	443	490	365	405	460	703	612	766	851
Sdc1	2648	1403	2030	795	918	690	701	857	1277	1208	1766	1796
Sdc2	7143	3629	5909	2564	3156	2398	2116	2671	3989	3881	5259	5707
Sdc3	7647	3647	6875	4507	3330	3575	3671	3877	8569	6414	6742	8143
Sdc4	6250	3637	6272	3232	3510	2604	2697	3076	4957	4553	5399	6352
Sdcbp	2694	1083	2206	1056	1351	1030	1115	1405	1998	1772	2331	2655
Sdcbp2	10	13	13	8	5	15	4	10	31	14	16	13
Sdccag3	1059	574	989	513	724	384	475	607	786	673	949	1047
Sdccag8	431	224	353	193	246	178	211	245	383	295	445	462
Sde2	1864	930	1658	840	980	753	791	899	1435	1107	1474	1629
Sdf2	1320	794	1364	571	787	584	566	759	1190	787	1229	1340
Sdf2l1	240	118	175	93	76	89	77	65	154	88	161	151
Sdf4	3328	1732	3168	1434	1902	1318	1354	1763	2627	2172	3030	2951
Sdha	2814	1463	2542	1299	1593	1123	1334	1646	2327	1872	2422	2604
Sdhaf2	977	476	794	418	582	366	458	532	835	680	868	1003
Sdhb	1673	903	1392	815	1061	684	724	980	1342	1049	1550	1506
Sdhc	1004	591	855	414	508	429	421	545	775	611	838	885
Sdhd	1660	895	1374	698	929	662	692	962	1338	994	1271	1373
Sdk1	1143	407	856	1062	853	908	436	444	983	479	647	761
Sdk2	3544	1044	3613	1919	1590	1711	1501	1567	3519	3040	3479	4581
Sdpr	372	163	313	63	73	56	64	84	79	107	197	241
Sdr16c5	25	11	25	9	8	10	8	11	14	7	37	40
Sdr16c6	2	0	0	0	0	0	0	0	0	0	0	0
Sdr39u1	100	48	142	43	79	42	27	37	63	46	60	42
Sdr42e1	16	10	17	13	7	4	9	9	19	14	22	22
Sdr42e2	11	5	6	3	6	1	10	14	11	10	17	20
Sdr9c7	2	0	0	4	0	2	4	3	5	4	4	4
Sds	31	13	22	19	18	8	19	19	44	39	48	49
Sdsl	4	1	0	0	3	2	0	5	5	4	5	1
Sebox	1	0	0	0	0	2	0	0	0	0	0	0
Sec1	23	3	47	12	17	18	14	7	15	15	22	31
Sec11a	2219	1289	2040	1030	1302	937	1098	1280	1994	1448	2117	2115
Sec11c	697	448	638	325	374	305	317	373	644	541	637	652
Sec13	1926	975	1724	775	1027	730	784	1008	1547	1164	1697	1836
Sec14l1	3663	1671	3530	1983	1973	1886	1538	1732	3297	2433	3044	3373
Sec14l2	511	207	512	285	263	240	215	247	325	301	367	429
Sec14l3	0	0	0	0	0	0	0	0	0	0	0	0
Sec14l4	22	11	12	22	11	14	14	17	30	14	27	15
Sec14l5	10	8	23	34	63	36	42	78	113	4	16	23
Sec16a	8390	3088	8601	4049	4874	3679	3912	4766	7811	6144	8421	9976
Sec16b	1381	698	1400	574	791	565	546	651	1007	955	1233	1343
Sec22a	361	198	363	163	217	153	158	238	339	230	385	391
Sec22b	2343	1154	2208	883	1198	915	865	1309	1803	1345	2218	2243
Sec23a	5044	2504	4743	2293	3382	2179	2148	2993	3935	3094	4852	4713
Sec23b	1946	1019	1868	922	1296	949	942	1401	1867	1510	2156	2044
Sec23ip	5277	2034	5038	2149	2618	2117	1969	2076	3598	2919	3323	4382
Sec24a	1758	563	1596	738	924	726	666	824	1175	1103	1346	1547
Sec24b	2645	1136	2329	1272	1383	1109	1237	1388	2180	1828	2358	2607
Sec24c	3458	1597	3251	1551	1652	1402	1524	1757	3037	2466	3189	3591
Sec24d	7855	3694	7205	3333	3709	3065	2776	3666	5981	4718	6527	7017
Sec31a	9107	4657	8681	3759	3967	3683	3236	4259	6975	5697	7786	9125
Sec31b	15	7	7	6	6	2	5	3	6	14	8	13
Sec61a1	8905	4729	8276	3663	4207	3941	4121	4868	8005	6237	8094	9137
Sec61a2	1525	846	1342	867	1027	796	738	986	1439	1131	1387	1514
Sec61b	1044	657	925	455	549	478	575	644	978	710	1133	1208
Sec61g	118	57	102	43	47	52	66	82	83	85	126	116
Sec62	4928	2584	4646	2110	2889	1963	1969	2511	3674	2861	4330	4361
Sec63	4657	2202	4484	2164	2913	2016	2358	3020	4544	3493	5080	5116
Secisbp2	940	428	874	428	542	390	558	631	962	747	1034	1114
Secisbp2l	4090	1528	3619	1717	2542	1658	1651	2433	3063	2701	3986	4141
Sectm1a	6	1	0	1	1	1	0	0	1	0	0	2
Sectm1b	0	2	1	5	10	2	3	5	9	0	0	2
Seh1l	1528	505	1244	688	977	744	710	812	1153	1143	1341	1414
Sel1l	2951	1009	2674	1335	1448	1364	1113	1224	2255	1903	2407	2745
Sel1l2	0	0	0	0	0	0	0	0	0	0	0	0
Sel1l3	42	15	20	6	3	2	1	3	4	13	6	9
Sele	1	5	2	2	3	5	4	6	9	7	11	7
Selenbp1	8	2	5	1	5	2	2	1	5	2	4	1
Seli	1039	434	841	513	630	492	502	647	970	719	951	976
Selk	575	266	448	191	274	201	206	277	380	276	498	409
Sell	0	0	0	0	0	0	0	0	0	0	0	0
Selm	629	405	514	257	285	188	256	305	408	336	566	557
Selo	534	266	483	246	293	206	250	248	409	311	437	486
Selp	0	0	0	1	2	1	0	0	0	1	0	0
Selplg	52	16	22	16	15	22	11	8	23	9	24	33
Selt	1782	764	1625	779	985	741	735	904	1399	1123	1503	1561
Selv	0	0	1	0	0	0	0	1	1	0	0	0
Sema3a	3921	1347	2875	1890	2247	1375	1442	1465	2034	2084	2638	2452
Sema3b	677	323	581	252	219	246	159	189	368	370	439	509
Sema3c	6688	2851	6223	3046	4066	3093	2027	2582	3841	3729	4793	5123
Sema3d	7054	2243	6528	2345	3669	2157	2852	3914	5255	6502	8317	8950
Sema3e	1038	468	1020	430	478	434	218	185	372	423	512	492
Sema3f	1030	552	822	428	499	326	439	589	821	598	1007	946
Sema3g	92	76	95	39	59	34	42	60	74	56	91	96
Sema4a	219	143	250	92	99	81	74	75	130	121	168	254
Sema4b	414	204	413	187	177	192	162	143	263	223	305	372
Sema4c	1299	652	1357	524	704	503	441	502	816	717	932	1224
Sema4d	464	215	395	161	178	150	205	222	331	383	481	554
Sema4f	68	28	53	24	26	19	20	18	41	42	45	58
Sema4g	296	140	340	138	123	105	80	94	185	173	210	234
Sema5a	3403	1116	2688	1186	1456	1299	723	800	1387	1613	2026	2156
Sema5b	63	39	53	42	32	47	31	50	75	50	51	76
Sema6a	6055	2672	5714	2357	2472	2088	1691	1828	3225	3334	4314	4823
Sema6b	117	48	93	41	30	31	67	30	97	88	87	118
Sema6c	1060	548	915	401	567	437	322	452	578	483	876	885
Sema6d	1095	443	956	315	375	297	185	217	415	632	658	898
Sema7a	486	229	405	182	190	155	132	176	273	227	271	389
Semg1	0	0	0	0	0	0	0	0	0	0	0	0
Senp1	337	97	288	156	175	114	146	145	240	190	216	258
Senp17	0	0	0	0	0	0	0	0	0	0	0	0
Senp18	0	0	0	0	0	0	0	0	0	0	0	0
Senp2	924	464	774	367	562	390	435	424	725	566	823	802
Senp3	2021	1085	1874	780	989	827	835	966	1663	1234	1806	1872
Senp5	40	26	40	19	27	21	19	28	27	38	38	32
Senp6	6509	3178	5884	2976	4197	2599	2484	3353	4383	4201	5470	5493
Senp7	1518	603	1354	647	913	606	499	667	845	777	1114	1161
Senp8	194	75	140	79	112	74	97	118	145	101	168	148
Sep15	4550	2351	4290	1938	2350	1963	1930	2433	3541	2667	3924	4344
Sephs1	2168	995	1985	944	1155	882	896	1021	1592	1347	1724	1938
Sephs2	649	346	588	296	334	299	295	296	553	381	505	523
Sepn1	3158	1759	2751	1352	1272	1185	1201	1370	2334	2119	2757	3044
Sepp1	2260	1207	1691	1163	1482	936	726	1037	1343	995	1608	1595
Sepsecs	501	261	391	247	302	226	256	318	443	315	524	547
Sept1	85	48	76	32	29	22	25	28	44	57	72	74
Sept10	834	419	758	414	526	395	455	581	791	685	867	907
Sept11	3116	1179	2721	1198	1403	1072	880	1272	1952	1684	2282	2301
Sept12	3	0	0	0	2	0	2	2	1	0	5	1
Sept14	0	0	0	1	0	2	0	0	2	3	0	5
Sept2	8491	3819	7418	3445	5066	3159	3328	4671	6105	4975	7453	7486
Sept3	151	66	146	40	48	25	22	28	60	67	100	92
Sept4	119	80	136	39	34	25	38	46	59	60	114	108
Sept5	2791	1491	2534	1687	1752	1572	1661	1846	3582	2292	2877	3366
Sept6	915	381	697	382	468	280	273	296	452	397	553	479
Sept7	1313	556	986	486	658	422	487	626	851	702	975	978
Sept8	4512	2251	4368	2026	2315	1874	1572	1998	3362	2600	3809	4128
Sept9	1842	892	1813	855	816	802	728	860	1642	1292	1503	1862
Sepw1	8	11	9	6	9	10	1	7	11	5	12	19
Serac1	269	128	244	135	171	124	150	176	247	200	308	393
Serbp1	7360	3619	6703	3187	4023	3088	3134	4076	6441	4456	6572	6568
Serf1	137	79	152	51	67	41	47	57	72	61	85	82
Serf2	4084	2449	3785	1552	1945	1408	1457	1978	2708	1978	3514	3376
Sergef	103	35	75	31	42	38	45	43	61	62	105	106
Serhl2	53	22	42	13	29	10	12	19	26	30	39	51
Serinc1	6037	3087	5331	2910	4037	2570	2282	3136	4344	3479	4840	5027
Serinc2	516	321	383	184	276	143	181	205	245	294	321	461
Serinc3	2770	1352	2480	1306	1538	1293	869	1139	1695	1406	1939	2012
Serinc4	167	77	199	91	129	75	118	161	251	179	286	312
Serinc5	6948	3319	6488	4335	4036	4138	3380	3895	7183	4339	5536	6597
Serp1	6093	3474	5697	2542	3578	2782	2569	3649	5313	3981	5809	6007
Serp2	44	16	31	18	30	23	18	20	15	26	33	42
Serpina1	31	25	58	23	36	47	32	53	147	19	37	48
Serpina10	0	0	0	0	0	0	0	0	0	0	0	0
Serpina11	3	0	0	1	0	0	1	1	0	0	1	2
Serpina12	1	1	1	0	0	2	0	0	3	0	2	0
Serpina1f	0	0	0	2	0	0	1	0	1	3	3	0
Serpina3c	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3m	0	0	0	0	0	0	0	0	0	0	0	0
Serpina3n	54	36	13	50	57	7	77	119	65	46	111	50
Serpina4	0	0	0	0	0	0	0	0	0	0	0	0
Serpina5	0	0	0	0	0	0	0	0	1	0	0	0
Serpina6	40	37	73	20	11	19	9	8	15	54	44	92
Serpina7	1	0	1	0	1	0	0	0	0	0	0	0
Serpina9	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb10	0	0	0	1	0	0	0	0	0	0	0	0
Serpinb11	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb12	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb1a	58	29	36	23	20	13	8	7	20	27	20	29
Serpinb1b	0	0	0	0	0	0	0	0	0	0	0	2
Serpinb2	4	0	0	0	2	2	0	1	0	0	1	0
Serpinb3	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb3a	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb5	0	1	0	1	0	0	0	0	1	0	0	1
Serpinb6	1063	674	1047	509	751	518	430	576	731	647	956	864
Serpinb6b	18	8	18	1	6	8	2	4	6	3	14	7
Serpinb6e	1	0	0	0	0	0	0	0	0	0	0	0
Serpinb7	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb8	100	50	99	31	31	26	41	27	116	164	112	176
Serpinb9	293	127	180	78	83	66	70	48	83	117	155	175
Serpinb9d	0	0	0	0	0	0	0	0	0	0	0	0
Serpinc1	0	0	1	1	1	1	0	0	3	0	2	2
Serpind1	1	0	8	2	2	0	3	5	5	3	4	5
Serpine1	287	72	151	452	397	353	496	627	929	165	245	291
Serpine2	3805	2230	3816	1935	2409	1890	1274	1671	2756	1827	2608	2889
Serpine3	85	32	88	39	48	27	48	56	72	77	96	86
Serpinf1	5563	3361	4272	1989	2098	2074	1499	1837	3411	2380	3423	4050
Serpinf2	14	10	44	5	6	8	11	17	31	16	21	26
Serping1	74	45	72	25	36	16	20	24	39	32	31	34
Serpinh1	87615	51033	80953	34930	37859	32932	34101	45686	74146	56693	84197	88997
Serpini1	61	32	67	31	32	28	5	23	25	18	29	25
Serpini2	0	0	0	0	0	0	0	0	0	0	0	0
Sert1	26	11	29	12	24	8	6	11	15	16	9	25
Sertad1	261	147	212	111	125	107	110	125	170	140	194	218
Sertad2	1670	748	1559	632	750	633	634	649	1107	1063	1303	1493
Sertad3	335	185	324	128	179	125	126	143	242	208	325	343
Sertad4	4294	2004	3483	1544	2105	1544	983	1314	1890	1513	2154	2303
Sertm1	10	6	28	6	10	13	8	5	6	10	15	16
Sesn1	1267	647	1099	824	1025	793	778	910	1352	904	1125	1140
Sesn2	1333	800	1284	570	510	689	335	486	1007	789	978	1045
Sesn3	1764	367	1207	587	688	617	412	490	928	973	1126	1351
Sestd1	1190	375	864	405	532	354	359	414	623	624	908	847
Set	3465	1763	2971	1483	1744	1387	1410	1654	2867	2097	2673	2793
Setbp1	1155	213	1016	698	733	609	476	530	955	709	817	937
Setd1b	3303	1584	3308	1624	1942	1431	1753	2031	3219	2632	3562	3974
Setd2	6111	2173	5357	2836	3749	2378	2579	3052	4594	3812	5271	5459
Setd3	876	544	927	379	541	379	346	495	692	561	819	869
Setd4	1449	646	1458	672	997	585	684	909	1308	945	1508	1591
Setd5	9705	3783	8634	4310	5847	3959	3966	5510	7988	6072	9017	9254
Setd6	154	89	138	60	109	71	63	80	142	84	114	143
Setd7	532	107	409	228	300	230	194	201	318	254	370	328
Setd8	1578	888	1510	606	757	647	567	700	1225	1065	1315	1434
Setdb1	2347	1038	2310	1072	1348	954	955	1144	1730	1439	2089	2337
Setl1	8	3	7	0	2	2	3	0	1	2	4	2
Setmar	83	57	100	39	53	40	53	68	57	57	98	69
Setx	3686	1308	2641	1485	2151	1330	1250	1511	2030	1872	2531	2696
Sez6	6	4	7	3	3	2	4	3	0	0	3	10
Sez6l	547	240	480	148	122	160	75	64	173	290	279	385
Sez6l2	67	35	63	10	13	9	13	26	37	63	77	105
Sf1	7302	3611	6433	3412	3857	3026	3324	3806	6691	5079	6443	7417
Sf3a1	2734	1237	2590	1181	1118	1043	1042	1156	2044	1678	2260	2627
Sf3a2	710	489	805	364	422	345	317	417	768	478	675	880
Sf3a3	1761	937	1580	814	1044	671	843	967	1570	1155	1550	1646
Sf3b1	18894	8781	17394	8485	13850	7193	8391	11762	13873	11811	17476	18589
Sf3b2	5565	2937	5296	2540	2682	2330	2267	2727	4623	3669	4610	5345
Sf3b3	5088	2430	4818	2272	3041	2350	2280	2653	4383	3335	4374	4997
Sf3b4	1376	817	1189	587	591	522	617	752	1288	887	1213	1385
Sf3b5	718	424	563	244	357	229	315	345	481	406	610	643
Sf3b6	710	425	619	307	409	262	309	436	568	460	610	666
Sfi1	1281	659	1340	620	810	465	614	610	940	827	1106	1334
Sfmbt1	1323	608	1141	634	733	542	597	601	1005	960	1186	1221
Sfmbt2	243	95	275	125	176	117	128	159	254	207	277	350
Sfn	23	9	30	10	12	5	7	17	18	8	21	14
Sfpq	7006	2782	5780	2753	3536	2681	2384	2943	5105	4239	5275	6184
Sfr1	3305	1765	2893	1466	2102	1285	1206	1864	2372	1744	2508	2664
Sfrp1	3014	1364	3036	1062	1068	940	674	860	1662	1602	2195	2284
Sfrp2	2069	1082	1718	536	580	451	227	264	414	538	738	767
Sfrp4	40	15	25	14	8	10	10	5	13	19	24	34
Sfrp5	859	517	1212	507	452	550	197	254	559	326	403	545
Sfswap	2749	1269	2834	1248	1565	1167	1190	1494	2220	1708	2451	2880
Sft2d1	363	170	276	89	138	135	129	162	211	177	271	347
Sft2d2	1871	792	1743	789	898	852	626	732	1167	1243	1462	1704
Sft2d3	198	91	149	86	69	61	88	97	153	108	176	201
Sfta2	0	0	0	0	0	0	1	1	0	0	0	0
Sftpa1	0	0	0	0	0	0	0	2	3	0	0	0
Sftpb	0	0	0	0	0	0	0	0	0	0	0	0
Sftpc	21	4	15	10	16	5	9	18	11	10	13	12
Sftpd	0	0	0	0	0	0	0	0	0	0	0	0
Sfxn1	1338	698	1313	573	656	678	479	602	1064	916	1117	1184
Sfxn2	362	156	364	215	388	233	185	228	347	185	298	362
Sfxn3	1072	606	912	447	567	368	394	456	670	593	789	797
Sfxn4	206	84	152	97	137	69	95	129	143	148	264	218
Sfxn5	64	28	57	32	32	38	39	46	63	41	72	81
Sgca	73	34	104	39	84	40	38	69	98	62	82	78
Sgcb	2132	1075	1914	1003	1395	877	1043	1378	1733	1461	2136	2112
Sgcd	359	99	297	172	185	149	123	188	261	268	367	364
Sgce	1789	1024	1731	904	1255	791	800	1239	1512	1204	1863	1851
Sgcg	38	22	11	6	7	11	9	5	14	7	12	13
Sgcz	1	3	0	2	0	0	0	0	0	0	0	0
Sgip1	80	19	42	5	8	3	2	7	7	32	37	28
Sgk1	1417	712	1220	1235	1202	1110	705	765	1242	761	822	1000
Sgk2	0	1	1	0	1	0	1	2	2	8	1	0
Sgk3	696	305	532	240	242	205	191	195	311	366	439	546
Sgk494	198	99	209	109	112	65	96	119	219	158	209	249
Sgms1	804	325	782	311	409	314	353	409	718	517	618	701
Sgms2	4392	1307	3351	1838	1627	1291	1572	1356	2613	2722	2750	3257
Sgol1	328	134	307	172	198	157	159	192	281	258	300	363
Sgol2	230	84	182	128	151	79	98	83	185	157	196	198
Sgpl1	1547	692	1361	566	640	499	512	479	855	914	1140	1182
Sgpp1	815	372	624	284	382	299	269	314	459	400	523	562
Sgpp2	1	0	0	0	2	2	1	0	2	1	1	0
Sgsh	164	68	237	74	60	82	54	59	111	99	106	148
Sgsm1	268	113	280	121	107	103	92	110	180	191	275	302
Sgsm2	1011	489	975	427	368	332	326	362	659	553	850	956
Sgsm3	513	275	489	227	239	255	283	276	516	387	471	525
Sgta	2224	1148	1987	859	1084	875	997	1154	1798	1407	1956	2150
Sgtb	333	145	336	174	202	155	155	231	358	173	280	378
Sh2b1	1673	840	1675	759	849	679	678	905	1364	1083	1733	1795
Sh2b2	64	41	69	115	91	139	110	112	253	59	92	102
Sh2b3	539	195	423	258	318	237	225	349	536	375	522	538
Sh2d1a	0	0	0	0	0	0	0	0	0	0	0	0
Sh2d1b	6	2	3	4	7	4	3	4	6	3	6	10
Sh2d1b2	53	19	44	18	18	16	25	19	29	34	32	42
Sh2d2a	5	3	6	0	0	0	1	1	2	3	1	7
Sh2d3c	855	407	864	529	488	507	479	485	1114	703	780	1146
Sh2d4a	244	130	238	231	336	161	129	165	249	127	177	159
Sh2d4b	2	0	1	2	0	0	0	2	4	6	4	8
Sh2d5	0	1	6	3	3	1	4	4	2	4	4	4
Sh2d7	16	10	9	7	7	11	9	7	16	7	18	24
Sh3bgr	16	5	25	17	11	15	24	14	24	18	30	34
Sh3bgrl	2485	1183	1852	908	1154	813	830	968	1424	1541	1807	2014
Sh3bgrl2	4	0	2	1	2	0	3	5	8	5	1	5
Sh3bgrl3	593	379	461	180	221	155	167	188	296	287	385	470
Sh3bp1	807	440	654	289	362	249	309	350	485	490	707	753
Sh3bp2	397	214	279	165	170	126	131	144	239	203	262	308
Sh3bp4	1210	537	1168	552	570	556	538	616	1017	735	916	1151
Sh3bp5	614	309	476	195	226	163	146	191	272	279	457	402
Sh3bp5l	847	480	892	391	402	390	373	452	709	606	856	985
Sh3d19	978	468	1124	338	366	302	429	402	819	951	1056	1175
Sh3d21	300	133	247	124	117	135	123	93	201	183	211	273
Sh3gl1	3425	1864	3220	1604	1664	1343	1373	1596	2591	1943	2778	3187
Sh3gl2	23	16	17	8	33	5	20	28	52	30	32	33
Sh3gl3	128	84	93	29	64	36	15	48	43	56	53	73
Sh3glb1	4203	1906	3620	1666	2392	1521	1599	2090	2903	2529	3801	3707
Sh3glb2	781	420	658	324	297	322	318	283	533	492	671	671
Sh3kbp1	1588	739	1377	646	652	579	488	594	876	973	1223	1228
Sh3pxd2a	8979	3403	7894	2861	3143	2488	2582	2987	5043	5546	7063	8027
Sh3pxd2b	4961	2078	3864	1954	1986	1718	1690	1750	3372	2874	3260	4094
Sh3rf1	1125	484	991	483	560	497	457	577	1116	861	1129	1302
Sh3rf2	15	5	10	3	5	2	6	4	12	15	8	33
Sh3rf3	308	126	270	87	80	77	51	65	107	80	142	120
Sh3tc1	107	32	96	17	14	15	17	34	39	48	71	115
Sh3tc2	453	233	500	205	308	267	135	187	273	239	389	374
Sh3yl1	73	37	43	36	41	23	22	20	55	52	59	57
Shank1	950	370	1030	318	326	277	195	212	409	452	686	800
Shank2	3	0	7	1	1	0	3	4	3	2	1	2
Shank3	1186	472	1134	396	406	394	308	300	624	587	824	1054
Sharpin	806	486	765	355	372	329	349	328	642	500	648	719
Shb	234	109	188	97	97	110	95	97	180	134	154	178
Shbg	71	26	73	30	61	36	34	30	35	44	63	53
Shc1	4404	2386	3920	1872	2335	1747	1481	1976	2986	2298	3795	3884
Shc2	84	32	56	26	27	38	60	56	104	98	108	164
Shc3	8	1	3	1	3	2	2	3	3	11	4	11
Shc4	29	17	50	30	31	35	12	34	29	24	23	35
Shcbp1	379	176	307	217	217	131	175	171	298	265	389	361
Shcbp1l	0	0	0	0	1	0	0	0	0	0	2	0
Shd	80	37	75	25	25	19	35	37	68	53	80	71
She	98	41	83	16	12	16	19	26	46	65	107	124
Shf	221	146	188	87	94	71	63	63	122	107	178	162
Shfm1	1287	600	1035	487	608	471	482	623	849	726	1010	1057
Shh	2	0	1	0	0	0	0	0	0	0	0	0
Shisa2	520	228	392	178	177	168	122	113	190	236	286	341
Shisa3	68	27	50	27	16	16	8	16	27	24	29	48
Shisa4	634	356	629	281	208	294	161	172	352	300	418	415
Shisa5	1245	715	1228	569	650	564	509	693	1011	720	1015	1140
Shisa6	27	6	18	4	4	14	3	6	9	10	19	13
Shisa7	41	23	63	24	39	11	34	32	56	34	76	85
Shisa8	79	50	57	17	17	18	19	12	30	16	34	36
Shisa9	13	7	20	6	7	8	2	1	6	9	3	6
Shkbp1	248	109	228	107	91	83	101	113	219	168	222	278
Shmt1	357	137	265	168	181	118	142	135	245	214	187	280
Shmt2	3384	2132	3049	1585	1859	1528	1401	1981	3232	2041	3388	3361
Shoc2	826	369	639	307	416	338	298	430	609	599	761	839
Shox2	3	1	2	1	7	1	4	2	9	5	5	11
Shpk	113	53	106	48	61	57	62	57	102	85	122	151
Shprh	1143	425	991	462	613	456	443	573	792	800	944	1154
Shq1	127	65	146	56	100	59	73	78	115	66	159	155
Shq1-2	0	0	0	0	0	0	0	0	0	0	0	0
Shroom1	14	7	37	6	13	6	17	9	26	21	35	19
Shroom2	345	128	267	101	134	118	95	87	215	257	269	280
Shroom3	225	91	197	92	87	62	67	91	159	190	232	212
Shroom4	991	388	958	446	536	392	361	394	643	562	817	852
Si	0	0	0	0	0	0	0	0	1	0	1	0
Siae	403	187	356	217	258	195	277	264	471	380	550	551
Siah1	855	456	824	387	509	404	366	423	692	591	770	741
Siah2	409	252	401	184	161	179	152	187	379	199	336	328
Siah3	15	0	19	12	10	9	15	10	17	12	6	9
Sidt1	63	33	62	24	36	23	22	29	49	24	48	40
Sidt2	4650	2449	4709	2209	2221	1825	2102	2237	4271	2749	3670	4531
Sigirr	3	5	6	2	1	1	0	0	1	2	7	3
Siglec1	41	5	30	17	29	24	7	16	20	4	3	16
Siglec10	0	0	3	1	0	0	0	1	0	0	1	0
Siglec15	10	7	8	0	0	0	0	0	0	8	2	10
Siglec5	13	6	10	4	2	3	1	1	1	4	7	2
Siglec8	7	2	10	2	4	4	5	4	7	4	14	8
Siglech	0	0	0	0	0	0	0	0	0	0	0	0
Siglecl1	0	0	0	0	0	0	0	0	0	0	1	0
Sigmar1	1239	724	1148	606	659	563	599	820	1235	943	1252	1436
Sik1	139	64	140	124	128	124	130	166	279	106	146	208
Sik2	992	274	760	405	552	407	375	465	722	654	863	832
Sik3	3536	1394	3585	1653	1656	1435	1412	1576	2906	2374	2809	3462
