Geneid	GSM4081445	GSM4081446	GSM4081447	GSM4081448	GSM4081449	GSM4081450	GSM4081451	GSM4081452	GSM4081453	GSM4081442	GSM4081443	GSM4081444
ZNF192P1	27	29	26	30	33	40	38	23	29	38	27	28
TOB2P1	36	40	34	36	46	47	37	35	35	31	34	44
ZSCAN9	330	368	352	378	437	487	464	456	423	426	415	358
ZKSCAN4	226	265	251	238	239	324	247	255	249	269	234	264
NKAPL	1	0	0	1	0	0	0	1	0	0	0	0
ZSCAN26	412	442	462	440	463	563	514	540	512	518	503	476
PGBD1	694	840	708	753	788	972	984	972	884	880	792	787
ZSCAN31	166	163	170	191	211	213	195	166	149	154	142	153
ZKSCAN3	273	287	298	273	286	389	436	393	407	439	380	353
ZSCAN12	420	501	442	472	541	607	681	629	584	577	534	508
ZSCAN23	3	8	5	3	3	9	6	6	2	3	1	3
GPX6	0	0	0	0	0	0	0	0	0	0	0	0
GPX5	0	0	0	0	0	0	0	0	0	0	0	0
ZBED9	0	0	0	0	0	0	0	0	0	0	0	0
LOC401242	0	0	0	0	0	0	0	0	0	0	0	0
HCG14	0	0	0	0	0	0	0	0	0	0	0	0
TRIM27	0	1	2	0	0	1	2	1	1	0	0	1
LINC01556	0	0	0	0	0	0	0	0	0	0	0	0
ZNF311	0	0	0	0	0	0	0	0	0	0	0	0
LOC100129636	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1	0	0	0	0	0	0	0	0	0	0	0	0
OR2B3	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2	0	0	0	0	0	0	0	0	0	0	0	0
OR14J1	0	0	0	0	0	0	0	0	0	0	0	0
OR5V1	0	0	0	0	0	0	0	0	0	0	0	0
OR12D3	0	0	0	0	0	0	0	0	0	0	0	0
OR12D2	0	0	0	0	0	0	0	0	0	0	0	0
OR11A1	0	0	0	0	0	0	0	0	0	0	0	0
OR10C1	0	0	0	0	0	0	0	0	0	0	0	0
OR2H1	0	0	0	0	0	0	0	0	0	0	0	0
MAS1L	0	0	0	0	0	0	0	0	0	0	0	0
LINC01015	0	0	0	0	0	0	0	0	0	0	0	0
UBD	0	0	0	0	0	0	0	0	0	0	0	0
SNORD32B	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2	0	0	0	0	0	0	0	0	0	0	0	0
GABBR1	0	0	0	0	0	0	0	0	0	0	0	0
MOG	0	0	0	0	0	0	0	0	0	0	0	0
ZFP57	0	0	0	0	0	0	0	0	0	0	0	0
HLA-F	1	1	0	0	0	1	0	0	0	0	0	0
HLA-F-AS1	0	0	0	0	0	0	0	0	0	0	0	0
IFITM4P	0	0	0	0	0	0	0	0	0	0	0	0
HCG4	0	0	0	0	0	0	0	0	0	0	0	0
LOC554223	0	0	0	0	0	0	0	0	0	0	0	0
HLA-G	0	0	0	0	0	0	0	0	0	0	0	0
HLA-H	18	12	10	12	19	16	21	19	16	17	15	13
HCG4B	8	4	14	11	22	19	18	17	8	10	20	20
HLA-A	6143	8	360	3923	2501	16	9	1266	2194	5881	943	1950
HCG9	0	0	0	0	0	0	0	0	1	0	0	0
ZNRD1-AS1	0	0	1	1	2	0	1	0	2	0	0	1
HLA-J	0	0	0	0	0	0	0	0	0	0	0	0
HCG8	0	0	0	0	0	0	0	0	0	0	0	0
ZNRD1	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R11	2	1	0	0	1	1	0	0	0	0	0	0
RNF39	0	0	0	0	0	0	0	0	0	0	0	0
TRIM31	0	0	0	0	0	0	0	0	0	0	0	0
TRIM31-AS1	0	0	0	0	0	0	0	0	0	0	0	0
TRIM40	0	0	0	0	0	0	0	0	0	0	0	0
TRIM10	0	0	0	0	0	0	0	0	0	0	0	0
TRIM15	0	0	0	0	0	0	0	0	0	0	0	0
TRIM26	0	0	0	0	0	0	0	0	0	1	0	0
HCG17	0	0	0	0	0	0	0	0	0	0	0	0
HLA-L	0	1	0	0	0	0	0	0	0	0	0	0
MIR6891	0	0	0	0	1	1	1	0	0	0	0	0
HCG18	3	6	7	6	7	9	8	18	13	9	10	12
TRIM39	0	0	0	0	0	0	0	0	0	0	0	0
TRIM39-RPP21	0	0	0	0	0	0	0	0	0	0	0	0
RPP21	0	0	0	0	0	0	0	0	0	0	0	0
HLA-E	0	0	0	0	0	0	0	0	0	0	0	0
GNL1	0	0	0	0	0	0	0	0	0	0	0	0
PRR3	0	0	0	1	0	0	0	0	0	0	0	0
ABCF1	0	0	0	0	0	0	0	0	0	0	0	0
MIR877	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R10	0	0	0	0	0	0	0	0	0	0	0	0
MRPS18B	0	0	0	0	0	0	0	0	0	0	0	0
ATAT1	0	0	0	0	0	0	0	0	0	0	0	0
C6orf136	0	0	0	0	0	0	0	0	0	0	0	0
DHX16	29	35	23	35	45	44	42	36	38	24	29	28
PPP1R18	0	0	0	0	0	0	0	0	0	0	0	0
NRM	0	0	0	0	0	0	0	0	0	0	0	0
MDC1	6	6	1	5	3	4	6	0	1	3	4	4
TUBB	451	438	427	372	409	515	544	519	418	459	468	374
FLOT1	0	0	0	0	0	0	0	0	0	0	0	0
IER3	18	28	13	16	27	31	55	27	42	53	44	33
LINC00243	0	0	0	0	0	0	0	0	0	0	0	0
DDR1	21	23	20	15	11	29	28	33	19	20	23	16
MIR4640	0	0	0	0	0	0	0	0	0	0	0	0
GTF2H4	23	19	20	25	29	28	22	26	25	24	16	21
VARS2	22	21	19	19	20	26	20	26	19	17	20	17
SFTA2	0	0	0	0	0	0	0	0	0	0	0	0
DPCR1	0	0	0	0	0	0	0	0	0	0	0	0
MUC21	0	0	0	0	0	0	0	0	0	0	0	0
MUC22	0	0	0	0	0	0	0	0	0	0	0	0
HCG22	0	0	0	0	0	0	0	0	0	0	0	0
C6orf15	0	0	0	0	0	0	0	0	1	0	0	0
PSORS1C1	2	2	2	1	3	6	4	3	1	3	2	2
CDSN	0	0	0	0	0	0	0	0	0	0	0	0
PSORS1C2	0	0	0	0	0	0	0	0	0	0	0	0
CCHCR1	46	48	37	47	83	87	45	47	46	56	47	40
TCF19	79	82	72	82	152	133	112	88	108	86	87	88
POU5F1	0	1	0	1	3	3	1	0	0	1	0	0
PSORS1C3	0	0	0	0	0	2	0	0	0	1	0	0
HCG27	0	0	0	0	0	0	0	0	0	0	0	0
HLA-C	375	148	470	172	543	751	754	586	533	391	550	605
HLA-B	857	928	898	914	1029	1233	1235	1074	954	1092	1025	1056
MICA	211	269	273	269	264	305	273	290	274	238	256	240
HCP5	0	0	0	0	0	0	0	0	0	0	0	0
HCG26	0	0	0	0	0	0	0	0	0	0	0	0
MICB	0	0	0	0	0	0	0	0	0	0	0	0
MCCD1	0	0	0	0	0	0	0	0	0	0	0	0
DDX39B	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V1G2-DDX39B	0	0	0	0	0	0	0	0	0	0	0	0
SNORD117	0	0	0	0	0	0	0	0	0	0	0	0
SNORD84	0	0	0	0	0	0	0	0	0	0	0	0
ATP6V1G2	0	0	1	0	0	0	0	0	0	0	0	0
NFKBIL1	0	0	0	0	0	0	0	0	0	0	0	0
LTA	0	0	0	0	0	0	0	0	0	0	0	0
TNF	0	0	0	0	0	0	0	0	0	0	0	0
LTB	0	0	0	0	0	0	0	0	0	0	0	0
LST1	0	0	0	0	0	0	0	0	0	0	0	0
NCR3	0	0	0	0	0	0	0	0	0	0	0	0
AIF1	0	0	0	0	1	0	0	0	0	0	0	0
PRRC2A	5	7	5	3	58	13	7	31	12	11	4	3
SNORA38	0	0	0	0	0	0	0	0	0	0	0	0
MIR6832	0	0	0	0	0	0	0	0	0	0	0	0
BAG6	0	0	0	0	58	0	0	14	0	0	0	0
APOM	0	0	0	0	0	0	0	0	0	0	0	0
C6orf47	0	0	0	0	0	0	0	0	0	0	0	0
GPANK1	0	0	0	0	0	0	0	0	0	0	0	0
CSNK2B	70	88	68	50	60	101	83	81	65	62	70	75
LY6G5B	0	0	0	0	0	0	0	0	0	0	0	0
LY6G5C	0	0	0	0	0	0	0	0	0	0	0	0
ABHD16A	0	0	0	0	0	0	0	0	0	0	0	0
MIR4646	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6F	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6E	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6D	0	0	0	0	0	0	0	0	0	0	0	0
LY6G6C	0	0	0	0	0	0	0	0	0	0	0	0
C6orf25	0	1	0	0	0	0	0	0	0	0	0	0
DDAH2	0	0	0	0	0	0	0	0	0	0	0	0
CLIC1	0	1	0	0	0	0	0	0	0	0	0	0
MSH5	0	0	0	0	0	0	0	0	0	0	0	0
MSH5-SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
VWA7	0	0	0	0	0	0	0	0	0	0	0	0
VARS	0	0	0	0	0	0	0	0	0	0	0	0
LSM2	0	0	0	0	0	0	0	0	0	0	0	0
HSPA1L	0	0	0	2	3	1	0	1	0	2	0	0
HSPA1A	15	20	19	72	175	84	16	36	20	26	25	28
HSPA1B	42	58	45	108	144	160	82	67	51	78	66	46
C6orf48	54	33	52	61	58	43	19	39	34	53	28	35
SNORD48	0	0	0	0	0	0	0	0	0	0	0	0
SNORD52	0	0	0	0	0	0	0	0	0	0	0	0
NEU1	0	0	0	0	0	0	1	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0
EHMT2	0	4	5	0	0	3	3	2	0	0	0	0
C2	0	0	0	0	0	0	0	0	0	0	0	0
ZBTB12	0	0	0	0	0	0	0	0	20	0	0	0
C2-AS1	0	0	0	0	0	0	0	0	0	0	0	0
CFB	0	0	0	0	0	0	0	0	0	0	0	0
NELFE	0	0	0	0	0	0	0	0	0	0	0	0
MIR1236	0	0	0	0	0	0	0	0	0	0	0	0
SKIV2L	0	0	0	0	0	0	0	0	0	0	0	0
DXO	1	0	0	0	0	0	0	0	0	0	0	1
STK19	0	0	0	0	0	0	0	0	0	0	0	0
C4A	0	0	0	0	0	0	0	0	0	0	0	0
C4B	0	0	0	0	0	0	0	0	0	0	0	0
C4B_2	0	0	0	0	0	0	0	0	0	0	0	0
CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0
CYP21A1P	0	0	0	0	0	0	0	0	0	0	0	0
TNXB	0	0	0	0	0	0	0	0	0	0	0	0
TNXA	0	0	0	0	0	0	0	0	0	0	0	0
ATF6B	29	25	14	24	26	36	23	30	16	36	25	26
FKBPL	2	7	4	5	5	6	9	10	6	4	4	10
PRRT1	0	0	0	0	0	0	0	0	0	0	0	0
LOC100507547	1	0	0	1	0	1	0	0	0	0	1	0
PPT2	0	0	0	0	0	0	0	0	0	0	0	0
PPT2-EGFL8	0	0	0	0	0	0	0	0	0	0	0	0
EGFL8	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT1	0	0	0	0	0	0	0	0	0	0	0	0
MIR6721	0	0	0	0	0	0	0	0	0	0	0	0
RNF5	0	0	0	0	0	0	0	0	0	0	0	0
RNF5P1	852	932	842	735	825	1043	1126	1055	1000	979	989	1006
MIR6833	0	0	0	0	0	0	0	0	0	0	0	0
AGER	0	0	0	0	0	0	0	0	0	0	0	0
PBX2	1	0	0	0	0	0	1	1	1	2	0	0
GPSM3	0	0	0	0	0	0	0	0	0	0	0	0
NOTCH4	0	0	0	1	0	0	0	0	0	0	0	0
C6orf10	0	0	0	0	0	0	0	0	0	0	0	0
HCG23	0	0	0	0	0	0	0	0	0	0	0	0
BTNL2	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRA	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRB5	0	0	0	0	0	1	0	0	0	0	0	0
HLA-DRB6	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DRB1	1	0	0	0	0	0	0	1	0	1	0	0
HLA-DQA1	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQB1	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQA2	0	0	0	0	0	0	0	0	0	0	0	0
MIR3135B	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DQB2	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DOB	0	1	0	0	0	1	0	1	0	0	1	0
TAP2	1	0	0	0	0	0	0	0	0	0	0	0
PSMB8	0	0	0	0	1	0	0	0	0	1	0	0
PSMB8-AS1	0	0	0	0	0	0	0	0	0	0	0	0
TAP1	0	1	0	0	0	0	0	0	0	0	0	0
PSMB9	0	0	1	0	0	0	1	0	0	0	1	0
LOC100294145	1	0	0	0	0	0	0	0	0	0	0	0
HLA-DMB	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DMA	0	0	0	0	0	0	0	0	0	0	0	0
BRD2	11	15	14	25	21	31	25	21	18	24	19	25
HLA-DOA	0	0	0	0	1	1	0	0	1	1	0	0
HLA-DPA1	0	0	0	0	0	0	0	0	0	0	0	0
HLA-DPB1	0	0	0	0	0	0	0	0	0	0	1	0
HLA-DPB2	0	0	0	0	0	0	0	0	0	0	0	0
COL11A2	0	0	0	0	0	0	0	0	0	0	0	0
RXRB	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A7	0	0	0	0	0	0	0	0	0	0	0	0
HSD17B8	0	0	0	0	0	0	0	0	0	0	0	0
MIR219A1	0	0	0	0	0	0	0	0	0	0	0	0
RING1	0	0	0	0	0	0	0	0	0	0	0	0
HCG25	0	0	0	0	0	0	0	0	0	0	0	0
VPS52	19	22	20	11	24	35	25	17	12	14	22	15
RPS18	2	2	2	6	3	5	7	5	308	3	3	1
B3GALT4	0	2	0	2	0	1	2	1	0	0	1	1
WDR46	205	234	220	257	268	301	244	268	225	238	208	158
MIR6873	0	0	0	0	0	0	0	0	0	0	0	0
PFDN6	0	0	0	0	0	0	0	1	0	0	0	0
MIR6834	0	0	0	0	0	0	0	0	0	0	0	0
RGL2	0	0	4	2	1	3	2	6	1	2	2	1
TAPBP	4	7	3	4	6	12	8	12	8	7	10	7
ZBTB22	25	30	30	23	31	16	25	33	27	19	19	15
DAXX	7	13	4	13	16	7	12	12	11	13	12	11
KIFC1	10	11	17	10	13	16	20	19	17	13	15	13
PHF1	26	12	20	15	27	33	25	26	22	31	18	34
CUTA	4	1	8	0	0	8	0	15	5	2	1	13
SYNGAP1	0	0	0	0	0	0	1	1	0	0	16	1
MIR5004	0	0	0	0	0	0	0	0	0	0	1	0
ZBTB9	12	12	12	20	19	22	13	11	14	13	3	11
BAK1	1698	1985	1879	1792	1845	2398	1895	1893	1790	1787	1743	945
GGNBP1	2	0	1	1	0	0	2	0	1	0	1	0
LINC00336	0	1	0	3	1	2	0	0	1	1	0	0
ITPR3	5579	6100	5482	4816	5572	7257	6115	5356	5310	5513	4713	4553
UQCC2	1555	1739	1698	1536	1597	1942	1682	1650	1572	1556	1471	1362
MIR3934	2	7	8	4	4	7	6	7	7	7	3	10
IP6K3	292	309	277	75	45	210	2	0	0	0	1	1
LEMD2	1934	2151	2052	1784	1995	2711	2218	2044	1969	2027	1834	1850
MLN	0	0	0	0	0	1	0	0	0	0	0	0
LINC01016	0	0	0	4	0	1	0	1	0	1	0	0
MIR7159	0	0	1	0	0	0	0	0	0	0	0	0
MIR1275	0	0	0	0	0	0	0	0	0	0	0	0
GRM4	0	1	1	1	2	0	0	0	0	0	0	0
HMGA1	2969	3111	3009	3655	4556	4801	4976	4741	4627	4790	4243	4235
MIR6835	3	1	0	1	0	2	1	2	3	1	0	0
C6orf1	640	711	631	573	590	806	669	696	605	601	587	524
NUDT3	82	83	98	121	76	141	121	95	95	95	77	88
RPS10-NUDT3	0	0	0	0	0	0	0	0	0	0	0	0
RPS10	5374	4513	1882	3931	6940	4921	5952	6421	3903	1895	3247	3512
PACSIN1	1	3	2	1	2	2	11	5	4	7	5	3
SPDEF	484	579	537	377	508	657	1526	1379	1192	981	1084	985
C6orf106	2485	2734	2453	2530	2787	3610	3439	3067	3033	3012	2747	2663
SNRPC	3445	3912	3638	3728	3817	4851	4019	4125	3761	3779	3469	3375
UHRF1BP1	1637	1727	1588	1279	1304	1994	1998	1983	1682	1922	1604	1509
TAF11	933	959	949	938	993	1291	1040	1141	1008	1068	932	907
ANKS1A	715	828	753	663	677	950	890	795	715	793	619	696
TCP11	4	3	0	4	3	5	4	6	2	2	5	4
SCUBE3	46	55	29	47	61	83	73	73	73	91	58	78
ZNF76	1058	1213	1118	937	1012	1299	1302	1203	1138	1059	1060	1037
DEF6	263	290	294	328	390	382	412	439	433	346	374	336
PPARD	214	208	230	205	256	357	325	326	271	312	288	274
FANCE	1322	1402	1334	1554	1585	1872	1534	1410	1258	1340	1215	1145
RPL10A	11787	14109	17093	19391	16405	17247	13008	20427	12291	13304	13395	17413
MIR7111	19	29	19	25	31	36	25	17	31	22	35	18
TEAD3	468	471	468	491	558	628	492	417	433	418	388	392
TULP1	3	3	3	2	3	4	1	1	2	1	1	3
FKBP5	8406	10059	8218	5201	4983	9662	1717	1676	1492	1571	1512	1355
MIR5690	0	0	0	0	0	0	0	0	0	0	0	0
LOC285847	9	11	8	10	13	15	3	5	1	0	4	2
ARMC12	10	14	14	15	10	19	13	6	5	6	9	6
CLPSL2	14	16	13	5	10	13	10	14	14	13	7	11
CLPSL1	0	0	0	0	0	1	0	0	0	0	1	0
CLPS	0	0	0	0	1	0	0	0	0	0	0	0
LHFPL5	1	3	2	0	2	4	3	1	2	2	1	1
SRPK1	12039	13605	12058	12139	12898	16062	15454	14704	14038	14639	13270	12841
SLC26A8	2	6	1	4	3	4	8	2	7	3	1	1
MAPK14	5212	6052	5274	5022	5044	7136	6381	6010	5524	5740	5300	5122
MAPK13	1022	1254	1087	879	990	1327	1363	1293	1217	1305	1113	1065
BRPF3	368	396	350	428	529	612	556	524	464	770	483	470
PNPLA1	0	0	4	1	0	2	2	0	2	3	0	2
C6orf222	0	1	1	5	10	4	0	0	0	0	2	1
ETV7	9	16	14	15	22	27	13	10	14	10	19	16
PXT1	0	3	4	5	3	5	1	3	0	2	4	4
KCTD20	8263	9484	8548	7881	8101	10968	10291	10046	9537	9240	8306	8255
STK38	5187	5934	5186	5043	5349	7126	6915	6289	6137	5891	5728	5436
SRSF3	12896	15006	13161	13978	15183	18592	15662	15448	13844	15263	14097	13817
MIR3925	0	0	0	3	1	0	0	0	0	0	0	0
PANDAR	122	178	141	115	121	158	137	158	130	132	129	145
CDKN1A	3060	3188	3127	3471	3566	4426	1928	1721	1548	1836	1790	1771
RAB44	0	0	0	3	3	3	0	1	0	0	2	0
CPNE5	12	11	13	15	21	17	25	20	11	13	13	10
PPIL1	3747	4456	3813	3917	4202	5226	4195	4065	3803	3880	3580	3516
C6orf89	3524	3934	3600	3125	3060	4473	3837	3418	3112	3251	3020	2984
PI16	2	1	1	3	4	5	11	2	4	3	3	2
MTCH1	9998	11298	10743	10423	11315	14052	13631	12822	12296	11810	11108	10875
FGD2	0	0	0	1	2	1	1	0	0	2	0	0
PIM1	515	468	489	438	521	600	513	449	436	369	365	396
TMEM217	19	27	23	27	26	41	38	33	33	40	29	29
TBC1D22B	440	446	423	468	488	648	585	551	542	549	510	542
RNF8	1982	2167	1985	1958	2049	2741	2400	2259	2202	2227	2070	1900
CMTR1	2255	2314	2352	2035	2102	3009	2626	2473	2274	2168	2056	2024
CCDC167	604	667	633	674	653	817	673	622	591	674	601	598
LOC100505530	0	1	1	1	0	2	5	0	3	2	6	0
MIR4462	0	0	0	0	1	0	0	0	0	0	0	0
MDGA1	104	97	98	139	166	169	229	209	171	196	179	170
ZFAND3	1181	1206	1130	1149	1301	1749	1433	1292	1148	1357	1212	1166
BTBD9	505	530	563	499	466	721	595	494	471	579	483	466
GLO1	13118	15493	13735	14098	14683	18101	16519	16515	15889	15279	14077	13745
DNAH8	0	0	0	1	2	1	0	1	1	0	1	2
LOC100131047	0	0	0	0	0	0	0	0	0	0	0	0
GLP1R	0	0	0	0	1	0	0	1	0	0	0	0
SAYSD1	601	652	611	497	540	737	764	697	627	719	580	610
KCNK5	0	0	1	2	3	7	1	2	3	0	3	3
KCNK17	0	0	0	0	0	0	0	0	0	0	0	0
KCNK16	0	0	0	0	0	0	0	0	0	0	0	0
KIF6	1	0	1	1	0	4	2	4	0	1	2	0
DAAM2	1696	1816	1707	1106	1022	1897	808	774	763	628	593	583
LOC100505635	1	2	1	1	1	1	2	0	2	0	1	2
MOCS1	1085	1187	1125	1016	1149	1464	1342	1309	1308	1155	1096	1100
LINC00951	0	0	0	0	0	0	0	0	0	0	0	0
TDRG1	0	0	0	0	1	2	0	0	0	0	0	0
LRFN2	0	0	0	0	0	0	0	0	0	0	0	0
LOC101929555	32	37	26	20	29	47	44	45	41	40	38	35
UNC5CL	18	29	25	29	34	42	46	43	35	42	29	28
TSPO2	0	0	0	1	0	1	1	1	4	2	1	0
APOBEC2	17	11	10	17	14	12	23	19	26	13	15	23
OARD1	764	886	808	703	808	1083	1031	966	833	870	847	853
NFYA	1245	1435	1308	1420	1553	1952	1695	1681	1428	1824	1587	1383
ADCY10P1	15	20	15	14	40	38	27	17	22	21	12	18
TREML1	0	0	0	0	3	0	0	0	0	2	0	0
TREM2	0	1	0	1	0	0	0	0	0	0	0	0
TREML2	0	1	0	1	2	1	1	0	0	0	0	1
TREML3P	0	0	0	0	0	1	0	0	0	0	0	0
TREML4	0	0	0	0	1	1	0	0	0	0	2	0
TREML5P	0	0	0	0	0	0	0	0	0	0	0	0
TREM1	0	0	0	0	0	0	0	0	0	1	0	0
NCR2	0	0	0	0	0	0	0	0	0	0	0	0
LINC01276	0	0	0	0	1	0	0	0	0	0	0	0
FOXP4-AS1	39	47	44	31	34	38	42	50	42	36	27	34
FOXP4	125	138	125	143	186	211	208	197	146	234	191	174
MIR4641	0	0	0	0	0	0	0	0	0	0	0	0
MDFI	10	12	8	14	10	15	23	13	15	13	15	19
TFEB	80	76	82	56	59	81	63	51	52	43	47	51
PGC	23	27	21	9	12	24	0	0	0	2	0	0
FRS3	87	108	99	108	82	141	87	86	82	90	87	71
PRICKLE4	106	122	128	91	111	158	107	99	88	86	85	77
TOMM6	4942	5536	4927	5116	5455	6625	5196	5119	4751	4786	4591	4445
USP49	331	413	329	345	343	487	503	425	407	480	394	367
MED20	2451	2773	2635	2563	2644	3341	2625	2540	2456	2355	2241	2096
BYSL	2227	2509	2317	2621	2828	3280	2235	2224	2191	2261	2051	2021
CCND3	4716	5159	4992	4638	4643	6200	3691	3199	3293	3158	3011	2997
TAF8	2123	2337	2163	2012	1952	2802	2306	2184	2141	2123	1984	1896
C6orf132	168	173	143	135	134	218	85	82	57	73	69	59
GUCA1A	0	0	0	0	0	0	0	0	0	0	0	0
GUCA1B	13	13	13	14	14	25	14	22	14	19	14	12
MRPS10	4665	6685	6023	4566	5898	6628	5505	5985	5404	6260	5645	5584
TRERF1	560	591	537	435	482	716	905	808	720	926	675	635
UBR2	4063	4721	4235	3721	3633	5477	4925	4576	4181	4373	3972	3809
PRPH2	2	1	1	2	5	2	5	2	2	5	5	2
ATP6V0CP3	0	0	0	0	0	0	0	0	0	0	0	0
TBCC	1182	1321	1233	1331	1402	1685	1573	1512	1553	1436	1226	1298
GLTSCR1L	357	356	354	275	281	465	430	388	361	398	365	345
RPL7L1	6929	7631	7662	7844	7479	10114	8788	8272	8296	8356	7271	6861
C6orf226	114	146	153	132	113	172	158	148	131	123	129	120
PTCRA	0	0	0	1	1	1	0	0	0	0	0	0
CNPY3	1459	1611	1589	1574	1630	2102	1938	1872	1793	1718	1663	1601
GNMT	6	14	11	8	8	9	11	8	5	10	7	12
PEX6	1572	1682	1710	1773	1984	2436	1652	1552	1493	1602	1496	1428
PPP2R5D	2271	2422	2266	2341	2639	3275	2940	2901	2721	2863	2597	2428
MEA1	3082	3393	3211	3294	3551	4369	3720	3564	3325	3341	3269	3107
KLHDC3	3395	3915	3765	3342	3634	4440	4522	4401	4090	4197	4007	3820
RRP36	3383	3913	3438	3564	4026	4912	4107	4023	3731	3570	3648	3348
CUL7	1484	1530	1482	1158	1251	1872	1474	1312	1215	1193	1114	1067
MRPL2	1603	1803	1756	1811	1877	2293	1612	1594	1564	1518	1482	1415
KLC4	456	536	519	316	337	534	489	411	376	336	379	362
PTK7	2940	3169	3024	3045	3326	4178	3804	3784	3541	3575	3323	3237
SRF	1625	1816	1676	1918	2174	2351	2208	2209	2076	2288	1890	1906
CUL9	691	798	710	632	608	863	750	677	595	664	643	573
DNPH1	1013	1078	1032	827	838	1173	1006	885	897	796	759	783
TTBK1	1	0	1	2	5	4	6	2	3	1	2	3
SLC22A7	0	0	0	0	0	2	0	1	0	0	0	0
CRIP3	0	0	0	1	1	0	1	0	0	0	0	0
ZNF318	796	802	713	705	733	1021	1086	1017	920	994	945	823
ABCC10	648	673	639	582	574	841	654	576	568	604	497	534
MIR6780B	0	1	2	0	1	1	5	2	0	3	2	1
DLK2	296	291	323	214	260	355	266	259	225	209	179	199
TJAP1	444	479	476	533	544	687	630	545	504	493	564	569
LRRC73	4	2	4	10	9	8	3	5	3	3	6	4
YIPF3	2195	2355	2168	2214	2354	2960	2690	2524	2226	2232	2271	2247
POLR1C	1689	1924	1783	1726	1795	2264	1645	1586	1540	1599	1502	1402
XPO5	4634	5032	4491	4604	5105	6431	5051	4934	4573	4983	4354	4123
POLH	1434	1708	1546	1557	1624	2024	1869	1844	1778	1857	1666	1663
GTPBP2	976	1021	925	905	969	1171	1359	1218	1153	1238	1108	1064
MAD2L1BP	988	1145	1067	1076	1143	1371	1294	1271	1198	1222	1163	1138
RSPH9	2	5	4	9	5	4	12	9	10	16	7	9
MRPS18A	1652	1858	1811	1755	1935	2224	1767	1660	1681	1678	1588	1483
VEGFA	1050	1238	1119	941	1089	1489	1636	1571	1260	1370	1335	1286
LINC01512	0	0	0	1	3	0	0	2	0	1	0	0
LOC101929705	23	31	24	25	35	32	20	18	18	16	15	20
C6orf223	4	7	13	6	5	5	4	4	1	5	1	2
MRPL14	2759	3014	2955	3040	3291	3978	3262	3420	3205	3139	2974	2991
TMEM63B	798	863	792	795	829	1065	1049	934	868	939	887	829
CAPN11	13	9	14	13	14	11	14	13	12	13	9	10
SLC29A1	2657	3017	2645	2676	2911	3592	2994	2849	2637	2852	2487	2445
HSP90AB1	50232	58264	52075	58371	62185	77777	64298	61823	58304	58028	57253	53615
SLC35B2	3078	3213	3241	3067	3217	4068	3410	3288	3252	3275	3076	3064
MIR4647	0	0	0	0	0	0	0	0	0	0	0	0
NFKBIE	440	516	466	646	760	727	804	787	716	850	773	813
TMEM151B	0	0	0	16	26	15	0	1	2	1	2	2
TCTE1	0	0	0	2	5	6	2	0	0	0	0	0
AARS2	576	609	570	690	709	845	717	624	676	665	664	631
SPATS1	0	0	1	3	4	0	1	0	0	2	0	0
CDC5L	5379	6462	5811	5604	5863	7962	7442	7325	6903	6814	6536	6238
MIR4642	0	0	0	0	0	0	0	0	1	0	1	0
SUPT3H	458	580	479	418	421	635	462	449	419	421	357	357
MIR586	0	0	0	0	0	0	0	0	2	0	0	2
RUNX2	630	529	533	419	476	746	557	542	418	737	447	439
CLIC5	106	101	86	61	61	77	108	99	88	82	63	60
ENPP4	1302	1532	1364	1262	1239	1820	1614	1513	1457	1445	1273	1251
ENPP5	34	21	24	12	9	19	19	18	12	24	16	19
RCAN2	19	23	24	19	26	37	38	34	22	28	35	20
LOC101926915	0	0	0	0	0	0	0	0	1	1	0	3
LOC101926898	0	0	0	1	0	0	0	0	0	0	0	0
CYP39A1	100	106	107	93	74	142	89	74	80	76	76	72
SLC25A27	24	42	41	37	42	48	60	47	39	51	52	46
TDRD6	6	2	2	5	6	9	5	4	6	4	4	5
